interconnector_1_price,interconnector_1_import_availability,interconnector_1_export_availability,interconnector_2_price,interconnector_2_import_availability,interconnector_2_export_availability,interconnector_3_price,interconnector_3_import_availability,interconnector_3_export_availability,interconnector_4_price,interconnector_4_import_availability,interconnector_4_export_availability,interconnector_5_price,interconnector_5_import_availability,interconnector_5_export_availability,interconnector_6_price,interconnector_6_import_availability,interconnector_6_export_availability,interconnector_7_price,interconnector_7_import_availability,interconnector_7_export_availability,interconnector_8_price,interconnector_8_import_availability,interconnector_8_export_availability,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline
26.01,1.0,1.0,26.0,1.0,1.0,14.46,1.0,1.0,14.46,0.045573,0.045573,14.46,1.0,1.0,14.46,0.045573,0.045573,14.45,1.0,1.0,14.45,0.0,0.045573,2.552973787571822e-08,2.546812501325595e-08,2.546812501325595e-08,1.6114559626871264e-08,6.542771079542445e-08,8.816197156038595e-08,8.047559627286048e-08,5.5941561909929466e-08,3.46047875940362e-08,4.609784275506188e-08,4.609784275506188e-08,3.322280558718847e-08,3.33331666675e-08,2.583237753536452e-08,0.0,0.0,15.254199,1.6114559626871264e-08,5.622169001750876e-08,4.2510937460145996e-08,4.2510937460145996e-08
26.01,1.0,1.0,26.0,1.0,1.0,14.47,1.0,1.0,14.47,0.045349,0.045349,14.46,1.0,1.0,14.46,0.045349,0.045349,14.45,1.0,1.0,14.45,0.0,0.045349,2.6645791990503717e-08,2.658148566957315e-08,2.658148566957315e-08,1.3614024512356756e-08,7.708049042307459e-08,8.360974477265904e-08,6.98466836012132e-08,5.294471649685263e-08,3.122547569367282e-08,4.470093842915092e-08,4.470093842915092e-08,4.273996354491635e-08,3.222206111191666e-08,2.6665680036505316e-08,0.0,0.0,14.856419,1.3614024512356756e-08,5.635271340922615e-08,4.598194440133637e-08,4.598194440133637e-08
26.01,1.0,1.0,26.0,1.0,1.0,14.47,1.0,1.0,14.47,0.045301,0.045301,14.47,1.0,1.0,14.47,0.045301,0.045301,14.46,1.0,1.0,14.46,0.0,0.045301,2.3576643174843603e-08,2.351974386470085e-08,2.351974386470085e-08,1.3336187277410701e-08,7.359826453633741e-08,7.8771812274574e-08,5.9177300199896504e-08,4.395406837449832e-08,2.6936793141427657e-08,4.1348368046964594e-08,4.1348368046964594e-08,3.5965526089454965e-08,3.138873194522916e-08,2.347135378213228e-08,0.0,0.0,14.896376,1.3336187277410701e-08,5.643001165478385e-08,5.00531249530752e-08,5.00531249530752e-08
14.47,1.0,1.0,26.0,1.0,1.0,14.47,1.0,1.0,14.47,0.0453,0.0453,14.47,1.0,1.0,14.47,0.0453,0.0453,14.46,1.0,1.0,14.46,0.0,0.0453,1.7856865836567937e-08,1.78137705010752e-08,1.78137705010752e-08,1.5003210687087037e-08,6.607422161501841e-08,6.69738625268251e-08,4.9795685423887885e-08,4.395406837449832e-08,2.674494671982371e-08,3.6598893338867314e-08,3.6598893338867314e-08,2.5464647776135006e-08,2.944429722295833e-08,1.7916003774527007e-08,0.0,0.0,14.796407,1.5003210687087037e-08,5.6497350836021326e-08,5.496258675402813e-08,5.496258675402813e-08
14.46,1.0,1.0,26.0,1.0,1.0,14.48,1.0,1.0,14.48,0.0453,0.0453,14.47,1.0,1.0,14.47,0.0453,0.0453,14.46,1.0,1.0,14.46,0.0,0.0453,2.6785298754851907e-08,2.67206557516128e-08,2.67206557516128e-08,1.4169698982248868e-08,5.773045610946419e-08,5.7109718387887895e-08,4.255762033217222e-08,4.395406837449832e-08,2.9797837524155897e-08,3.157003776558783e-08,3.157003776558783e-08,2.5094338224671656e-08,2.8610968056270828e-08,2.6665680036505316e-08,0.0,0.0,14.896376,1.4169698982248868e-08,5.6525210485123826e-08,6.320286452408064e-08,6.320286452408064e-08
14.46,1.0,1.0,26.0,1.0,1.0,14.46,1.0,1.0,14.46,0.0453,0.0453,14.46,1.0,1.0,14.46,0.0453,0.0453,14.45,1.0,1.0,14.45,0.0,0.0453,2.385565670353998e-08,2.379808402878015e-08,2.379808402878015e-08,1.0557814927950138e-08,6.926085785992214e-08,5.260048551055544e-08,3.811283500946694e-08,4.944836887748204e-08,3.5338501223073385e-08,2.5423658731579584e-08,2.5423658731579584e-08,0.0,2.8610968056270828e-08,2.402688878289281e-08,0.0,0.0,14.856419,1.0557814927950138e-08,5.6548239724873126e-08,6.57999999383125e-08,6.57999999383125e-08
0.01,1.0,0.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.01,1.0,0.0,0.01,0.0,0.0,2.455319052528091e-08,2.4493934438978398e-08,2.4493934438978398e-08,8.335117048381687e-09,4.264806262262191e-08,5.0091324085578405e-08,3.505744481101736e-08,5.1279783731289316e-08,3.702467370482515e-08,2.151232661902888e-08,2.151232661902888e-08,0.0,2.8610968056270828e-08,2.4582423783653337e-08,0.0,0.0,14.786397,8.335117048381687e-09,5.6554619841827546e-08,6.92077256295622e-08,6.92077256295622e-08
0.01,1.0,0.0,26.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.01,1.0,0.0,0.01,0.0,0.0,2.385565670353998e-08,2.379808402878015e-08,2.379808402878015e-08,6.945930873651407e-09,2.0208143804622998e-08,4.8838058171572885e-08,3.314532774379691e-08,5.1279783731289316e-08,3.463236096206255e-08,1.8718517967206946e-08,1.8718517967206946e-08,0.0,2.888874444516666e-08,2.3888005032702678e-08,0.0,0.0,14.635935,6.945930873651407e-09,5.6571397619593095e-08,7.229244784889249e-08,7.229244784889249e-08
0.01,1.0,0.0,14.47,1.0,1.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.01,1.0,0.0,0.01,0.0453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3995163467888165e-08,2.39372541108198e-08,2.39372541108198e-08,7.2237681085974626e-09,1.9849377891145026e-08,4.793150461753722e-08,3.1448554929508786e-08,5.1279783731289316e-08,2.984197532550793e-08,1.732161364129598e-08,1.732161364129598e-08,0.0,2.8610968056270828e-08,2.3888005032702678e-08,0.0,0.0,14.525236,7.2237681085974626e-09,5.657183036813079e-08,7.447152770796072e-08,7.447152770796072e-08
0.01,1.0,0.0,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0453,0.0,0.02,1.0,0.0,0.02,0.0453,0.0,0.01,1.0,0.0,0.01,0.0,0.0,2.413467023223635e-08,2.407642419285945e-08,2.407642419285945e-08,8.057279813435632e-09,1.8973800788601568e-08,4.721428204505505e-08,3.027140629863045e-08,5.1279783731289316e-08,2.2651711136808702e-08,1.6483471045749398e-08,1.6483471045749398e-08,0.0,2.888874444516666e-08,2.402688878289281e-08,0.0,0.0,14.515158,8.057279813435632e-09,5.657022218099746e-08,7.533012145715578e-08,7.533012145715578e-08
0.01,1.0,0.0,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.045301,0.0,0.01,1.0,0.0,0.01,0.045301,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5390231111370035e-08,2.53289549312163e-08,2.53289549312163e-08,8.335117048381687e-09,1.215222780166101e-08,4.666850919475743e-08,2.9026106957543363e-08,5.1279783731289316e-08,1.5150116638350033e-08,1.7042232776113786e-08,1.7042232776113786e-08,0.0,2.944429722295833e-08,2.541572628479413e-08,0.0,0.0,14.565525,8.335117048381687e-09,5.657043855526631e-08,7.553029506807924e-08,7.553029506807924e-08
0.01,1.0,0.0,0.02,1.0,0.0,0.0,1.0,0.0,0.0,0.04538,0.0,0.01,1.0,0.0,0.01,0.04538,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.1947049035734825e-08,3.186994878707985e-08,3.186994878707985e-08,1.861509474138577e-08,5.164764803415481e-09,1.4283181840335144e-08,1.2016209313623845e-08,2.9302749544040154e-08,1.0364069237675175e-08,2.0115422293117913e-08,2.0115422293117913e-08,3.8455259300853605e-08,3.222206111191666e-08,3.235991379430072e-08,0.0,0.0,14.645983,1.861509474138577e-08,5.657167247339407e-08,7.56578124290708e-08,7.56578124290708e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.047286,0.0,0.01,1.0,0.0,0.01,0.047286,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.845937992703015e-08,2.83906967360886e-08,2.83906967360886e-08,2.889507243438985e-08,1.0446886853163986e-08,1.2466919215904583e-08,1.1314616738293049e-08,2.9302749544040154e-08,2.2411696799265197e-08,2.682056305749055e-08,2.682056305749055e-08,7.4067151084006e-08,3.41664958341875e-08,2.888782003954742e-08,0.0,0.0,14.72628,2.889507243438985e-08,5.6554608145921125e-08,7.626059020628347e-08,7.626059020628347e-08
0.02,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.048733,0.0,0.01,1.0,0.0,0.01,0.048733,0.0,0.02,1.0,0.0,0.02,0.0,0.0,3.9759427839233295e-08,3.966347338130025e-08,3.966347338130025e-08,2.6116700084929286e-08,3.126587407898562e-08,9.493108007031668e-09,1.0587742447884815e-08,2.9302749544040154e-08,3.998144170226009e-08,3.045251430485906e-08,3.045251430485906e-08,8.148834983391769e-08,3.472204861197916e-08,4.041517130532837e-08,7.645965285325071e-09,0.0,14.886391,2.6116700084929286e-08,5.6218713409323795e-08,7.688524298347564e-08,7.688524298347564e-08
0.01,1.0,0.0,0.01,1.0,0.0,0.0,1.0,0.0,0.0,0.048027,0.0,0.01,1.0,0.0,0.01,0.048027,0.0,0.01,1.0,0.0,0.01,0.0,0.0,4.310759018358978e-08,4.300355535025185e-08,4.300355535025185e-08,3.195128201879647e-08,4.1807629936092616e-08,7.976750916575777e-09,1.2160504952247642e-08,2.9302749544040154e-08,4.302204367663344e-08,3.157003776558783e-08,3.157003776558783e-08,4.7432853968736204e-08,3.472204861197916e-08,4.374838130989153e-08,1.3426605897775935e-08,0.0,15.165044,3.195128201879647e-08,5.4884684170529864e-08,7.741840270519802e-08,7.741840270519802e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.048526,0.0,0.01,1.0,0.0,0.01,0.048526,0.0,0.01,1.0,0.0,0.01,0.0,0.0,4.5479205177508965e-08,4.53694467449259e-08,4.53694467449259e-08,3.611884054298731e-08,3.854003601858483e-08,9.431969877571683e-09,1.4884334950590737e-08,2.9302749544040154e-08,4.368870858779487e-08,3.045251430485906e-08,3.045251430485906e-08,2.5666775569262473e-08,3.472204861197916e-08,4.6109405063123773e-08,1.724533544652415e-08,0.0,14.946267,3.611884054298731e-08,5.3826070136213596e-08,7.673897562250165e-08,7.673897562250165e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.046972,0.0,0.01,1.0,0.0,0.01,0.046972,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.673476605664265e-08,4.662197748328275e-08,4.662197748328275e-08,3.5285328838149147e-08,3.505237111508355e-08,1.9729734556205713e-08,2.2447664795575407e-08,3.617052727503646e-08,4.4938969621388263e-08,3.045251430485906e-08,3.045251430485906e-08,2.5928815136074752e-08,3.444427222308333e-08,4.722047506464483e-08,1.4726680669779172e-08,0.0,14.666072,3.5285328838149147e-08,5.4332426860990796e-08,7.16346353495092e-08,7.16346353495092e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.047503,0.0,0.01,1.0,0.0,0.01,0.047503,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.3386603712286164e-08,4.328189551433115e-08,4.328189551433115e-08,3.500749160320309e-08,2.8009053598529796e-08,2.7495591796106622e-08,2.8842839505163833e-08,3.845982381307651e-08,4.1811031432677264e-08,3.129065690040564e-08,3.129065690040564e-08,2.6182278862518627e-08,3.444427222308333e-08,4.36094975597014e-08,1.0239803786749005e-08,1.2585987904652145e-08,14.776383,3.500749160320309e-08,5.5037514579775216e-08,6.920112840734616e-08,6.920112840734616e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04885,0.0,0.01,1.0,0.0,0.01,0.04885,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.50606848844644e-08,4.4951936498806947e-08,4.4951936498806947e-08,3.6396677777933374e-08,2.797485055080172e-08,3.185717280379701e-08,3.800791089550919e-08,3.845982381307651e-08,4.675361142474661e-08,3.0173133439676864e-08,3.0173133439676864e-08,2.6404416949839033e-08,3.444427222308333e-08,4.527610256198298e-08,2.0327868158361286e-08,0.0,15.155126,3.6396677777933374e-08,5.4885491188073143e-08,6.845269090804783e-08,6.845269090804783e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.046763,0.0,0.01,1.0,0.0,0.01,0.046763,0.0,0.01,1.0,0.0,0.01,0.0,0.0,4.478167135576803e-08,4.467359633472765e-08,4.467359633472765e-08,3.389614266341886e-08,1.7658186310547373e-08,2.4326270052810058e-08,4.044984477435247e-08,3.845982381307651e-08,4.590144822056065e-08,2.905560997894809e-08,2.905560997894809e-08,2.6572241381492898e-08,3.41664958341875e-08,4.499833506160272e-08,4.180681560514672e-08,0.0,15.333279,3.389614266341886e-08,5.287019879188094e-08,6.302361105202647e-08,6.302361105202647e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.047487,0.0,0.01,1.0,0.0,0.01,0.047487,0.0,0.01,1.0,0.0,0.01,0.0,0.0,4.2410056361848854e-08,4.2307704940053605e-08,4.2307704940053605e-08,2.9172909669335907e-08,1.3243378241719949e-08,3.130955923562318e-08,5.394658329978391e-08,5.157112738571623e-08,4.0941875340542476e-08,2.933499084413029e-08,2.933499084413029e-08,2.666752849669736e-08,3.444427222308333e-08,4.249842755818035e-08,3.7727686951579787e-08,0.0,15.372761,2.9172909669335907e-08,5.262572510784857e-08,5.5475781197991456e-08,5.5475781197991456e-08
0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.055734,0.0,0.01,1.0,0.0,0.01,0.055734,0.0,0.01,1.0,0.0,0.01,0.0,0.0,3.54347181444395e-08,3.53492008380711e-08,3.53492008380711e-08,2.3338327735468724e-08,1.460407380103041e-08,2.7125738982835798e-08,6.54741460255474e-08,5.5941561909929466e-08,4.1038815702061576e-08,3.212879949595222e-08,3.212879949595222e-08,2.6679439386097918e-08,3.41664958341875e-08,3.555424004867375e-08,1.7097986321879628e-08,0.0,15.065749,2.3338327735468724e-08,5.166795902667518e-08,5.9337326333260145e-08,5.9337326333260145e-08
14.46,1.0,1.0,14.47,1.0,1.0,0.0,1.0,0.0,0.0,0.068472,0.0,14.46,1.0,1.0,14.46,0.068472,0.068472,14.45,1.0,1.0,14.45,0.0,0.068472,2.4971710818325472e-08,2.4911444685097347e-08,2.4911444685097347e-08,1.3891861747302813e-08,3.190548153114824e-08,4.649627059348307e-08,8.193334196278012e-08,5.5941561909929466e-08,2.2563703964146704e-08,4.274527237287557e-08,4.274527237287557e-08,2.66065447429665e-08,3.388871944529166e-08,2.4999075034223733e-08,5.8003969196657705e-09,0.0,14.484907,1.3891861747302813e-08,5.2926046745056614e-08,5.846848952851912e-08,5.846848952851912e-08
26.02,1.0,1.0,26.0,1.0,1.0,14.49,1.0,1.0,14.49,0.061185,0.061185,14.49,1.0,1.0,14.49,0.061185,0.061185,26.01,1.0,1.0,26.01,0.0,0.061185,2.1623548473968986e-08,2.157136271614575e-08,2.157136271614575e-08,1.555888515697915e-08,4.7208678179317635e-08,7.507236378292765e-08,8.110903813798253e-08,5.5941561909929466e-08,2.8346913771517714e-08,4.470093842915092e-08,4.470093842915092e-08,2.6457658625459525e-08,3.444427222308333e-08,2.1665865029660566e-08,0.0,0.0,13.782902,1.555888515697915e-08,5.1719608149444554e-08,5.024852425844756e-08,5.024852425844756e-08
26.02,1.0,1.0,26.0,1.0,1.0,14.47,1.0,1.0,14.47,0.077264,0.077264,14.46,1.0,1.0,14.46,0.077264,0.077264,26.04,1.0,1.0,26.04,0.0,0.077264,2.6924805519200093e-08,2.685982583365245e-08,2.685982583365245e-08,1.6114559626871264e-08,6.34547074642481e-08,8.638883432619813e-08,7.975811518884467e-08,5.5941561909929466e-08,2.9671190661781927e-08,4.553908102469749e-08,4.553908102469749e-08,3.325710894866208e-08,3.472204861197916e-08,2.722121503726584e-08,0.0,0.0,13.329099,1.6114559626871264e-08,4.974412861872042e-08,4.655286453969002e-08,4.655286453969002e-08
34.31,1.0,1.0,26.0,1.0,1.0,14.5,1.0,1.0,14.5,0.140342,0.140342,14.49,1.0,1.0,14.49,0.140342,0.140342,45.18,1.0,1.0,45.18,0.0,0.140342,2.7901352869637404e-08,2.783401640793e-08,2.783401640793e-08,1.3614024512356756e-08,7.818157752837562e-08,9.269868372601332e-08,7.388586227767612e-08,5.294471649685263e-08,3.0626070993493594e-08,4.358341496842214e-08,4.358341496842214e-08,4.278415294459242e-08,3.3055390278604164e-08,2.8054517538406633e-08,0.0,0.0,12.93346,1.3614024512356756e-08,4.895897657250896e-08,4.64204860675919e-08,4.64204860675919e-08
43.01,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.188826,0.188826,14.49,1.0,1.0,14.49,0.188826,0.188826,45.18,1.0,1.0,45.18,0.0,0.188826,2.46926972896291e-08,2.463310452101805e-08,2.463310452101805e-08,1.3336187277410701e-08,6.831384136411178e-08,7.715106018456708e-08,6.011652091140972e-08,4.395406837449832e-08,2.9022363386027907e-08,4.0510225451418016e-08,4.0510225451418016e-08,3.600268806438471e-08,3.222206111191666e-08,2.4721307533843467e-08,0.0,0.0,12.671364,1.3336187277410701e-08,4.746926312330218e-08,4.6891406206039305e-08,4.6891406206039305e-08
26.02,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.191942,0.191942,14.49,1.0,1.0,14.49,0.191942,0.191942,45.18,1.0,1.0,45.18,0.0,0.191942,1.8972919951353434e-08,1.89271311573924e-08,1.89271311573924e-08,1.5003210687087037e-08,6.439858606577146e-08,6.903428322955068e-08,5.0312411703197895e-08,4.395406837449832e-08,2.8695593582882815e-08,3.6598893338867314e-08,3.6598893338867314e-08,2.549097084171024e-08,3.027762638964583e-08,1.8888190025857932e-08,0.0,0.0,12.471248,1.5003210687087037e-08,4.711863154461033e-08,4.5452517318499375e-08,4.5452517318499375e-08
26.01,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.150281,0.150281,14.51,1.0,1.0,14.51,0.150281,0.150281,26.02,1.0,1.0,26.02,0.0,0.150281,2.7901352869637404e-08,2.783401640793e-08,2.783401640793e-08,1.4169698982248868e-08,5.487434472945563e-08,5.854048209709981e-08,4.325991240159608e-08,4.395406837449832e-08,2.919180988265933e-08,3.184941863077003e-08,3.184941863077003e-08,2.512042307245888e-08,2.91665208340625e-08,2.7637866287836237e-08,0.0,0.0,12.111241,1.4169698982248868e-08,4.732460815264736e-08,5.162647564604462e-08,5.162647564604462e-08
26.01,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.198343,0.198343,14.47,1.0,1.0,14.47,0.198343,0.198343,26.01,1.0,1.0,26.01,0.0,0.198343,2.46926972896291e-08,2.463310452101805e-08,2.463310452101805e-08,1.0557814927950138e-08,6.582988424653896e-08,5.272973020143536e-08,3.78197469844783e-08,4.944836887748204e-08,3.1491151051572235e-08,2.5423658731579584e-08,2.5423658731579584e-08,0.0,2.888874444516666e-08,2.4443540033463204e-08,0.0,0.0,11.951671,1.0557814927950138e-08,4.865548534465995e-08,5.5611024253420216e-08,5.5611024253420216e-08
26.01,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.224817,0.224817,14.48,1.0,1.0,14.48,0.224817,0.224817,26.02,1.0,1.0,26.02,0.0,0.224817,2.5250724347021848e-08,2.5189784849176652e-08,2.5189784849176652e-08,8.335117048381687e-09,4.067244437953973e-08,5.017520822879446e-08,3.4829109953499786e-08,5.1279783731289316e-08,3.01696412185792e-08,2.151232661902888e-08,2.151232661902888e-08,0.0,2.888874444516666e-08,2.5137958784413866e-08,0.0,0.0,11.813025,8.335117048381687e-09,4.3576549675846535e-08,5.2280381895431584e-08,5.2280381895431584e-08
43.01,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.345821,0.345821,26.01,1.0,1.0,26.01,0.345821,0.345821,43.01,1.0,1.0,43.01,0.0,0.345821,2.385565670353998e-08,2.379808402878015e-08,2.379808402878015e-08,6.945930873651407e-09,2.285328409207032e-08,4.853236752427297e-08,3.2493499176800355e-08,5.1279783731289316e-08,2.7294998797948222e-08,1.899789883238914e-08,1.899789883238914e-08,0.0,2.888874444516666e-08,2.3749121282512545e-08,0.0,0.0,11.770301,6.945930873651407e-09,2.988309939342779e-08,3.829965274187185e-08,3.829965274187185e-08
43.01,1.0,1.0,26.0,1.0,1.0,26.01,1.0,1.0,26.01,0.53909,0.53909,26.01,1.0,1.0,26.01,0.53909,0.53909,43.01,1.0,1.0,43.01,0.0,0.53909,2.455319052528091e-08,2.4493934438978398e-08,2.4493934438978398e-08,7.2237681085974626e-09,2.4316065812183843e-08,4.747711026180882e-08,3.0788232505668034e-08,5.1279783731289316e-08,2.0659282370865465e-08,1.7600994506478174e-08,1.7600994506478174e-08,0.0,2.91665208340625e-08,2.4443540033463204e-08,0.0,0.0,11.748928,7.2237681085974626e-09,2.860847951131571e-08,3.5325173577993756e-08,3.5325173577993756e-08
45.18,1.0,1.0,26.0,1.0,1.0,26.03,1.0,1.0,26.03,0.557298,0.557298,26.04,1.0,1.0,26.04,0.557298,0.557298,45.18,1.0,1.0,45.18,0.0,0.557298,2.46926972896291e-08,2.463310452101805e-08,2.463310452101805e-08,8.057279813435632e-09,1.649088963579107e-08,4.6819053621062124e-08,2.96775358136296e-08,5.1279783731289316e-08,1.3954420931182084e-08,1.6762851910931592e-08,1.6762851910931592e-08,0.0,2.91665208340625e-08,2.4443540033463204e-08,0.0,0.0,11.802347,8.057279813435632e-09,2.60843625540908e-08,3.239939233073668e-08,3.239939233073668e-08
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.534061,0.534061,26.05,1.0,1.0,26.05,0.534061,0.534061,45.18,1.0,1.0,45.18,0.0,0.534061,2.5808751404414597e-08,2.574646517733525e-08,2.574646517733525e-08,8.335117048381687e-09,8.432149527970803e-09,4.632061351615288e-08,2.8690249865150996e-08,5.1279783731289316e-08,9.648411772343569e-09,1.7042232776113786e-08,1.7042232776113786e-08,0.0,2.9722073611854163e-08,2.583237753536452e-08,0.0,0.0,11.834376,8.335117048381687e-09,2.1163543844226486e-08,2.607838539221818e-08,2.607838539221818e-08
45.18,1.0,1.0,26.0,1.0,1.0,26.04,1.0,1.0,26.04,0.612055,0.612055,26.03,1.0,1.0,26.03,0.612055,0.612055,45.18,1.0,1.0,45.18,0.0,0.612055,3.22260625644312e-08,3.214828895115915e-08,3.214828895115915e-08,1.861509474138577e-08,4.274753387151916e-09,1.3501534142185465e-08,1.1513273060719715e-08,2.9302749544040154e-08,6.50609587906461e-09,2.0115422293117913e-08,2.0115422293117913e-08,3.971102437035444e-08,3.277761388970833e-08,3.235991379430072e-08,0.0,0.0,11.845049,1.861509474138577e-08,1.7637537998842795e-08,2.096553817478925e-08,2.096553817478925e-08
43.01,1.0,1.0,26.0,1.0,1.0,26.04,1.0,1.0,26.04,0.662391,0.662391,26.01,1.0,1.0,26.01,0.662391,0.662391,45.18,1.0,1.0,45.18,0.0,0.662391,2.8319873162681962e-08,2.825152665404895e-08,2.825152665404895e-08,3.028425860912013e-08,1.3132401380437114e-08,1.2066037158434714e-08,1.1987629983536307e-08,2.9302749544040154e-08,2.5459691096848548e-08,2.6541182192308356e-08,2.6541182192308356e-08,7.648589539457733e-08,3.472204861197916e-08,2.861005253916716e-08,0.0,0.0,11.748928,3.028425860912013e-08,1.7902292384614772e-08,1.7154166650584635e-08,1.7154166650584635e-08
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.654105,0.654105,26.01,1.0,1.0,26.01,0.654105,0.654105,45.18,1.0,1.0,45.18,0.0,0.654105,3.948041431053692e-08,3.938513321722095e-08,3.938513321722095e-08,3.0839933079012244e-08,3.0362997296145444e-08,9.33651550770513e-09,1.3552498197420409e-08,2.9302749544040154e-08,5.756009452906442e-08,3.073189517004125e-08,3.073189517004125e-08,8.453575088705045e-08,3.527760138977083e-08,4.01374038049481e-08,4.874045625811206e-09,0.0,11.620535,3.0839933079012244e-08,2.253253214732242e-08,1.6780815956490205e-08,1.6780815956490205e-08
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.620211,0.620211,0.04,1.0,0.0,0.04,0.620211,0.0,45.18,1.0,1.0,45.18,0.0,0.620211,4.2689069890545226e-08,4.25860451041329e-08,4.25860451041329e-08,3.5841003308041254e-08,4.0961339846894296e-08,8.05182590995567e-09,1.5602515528699614e-08,2.9302749544040154e-08,6.53699781576716e-08,3.184941863077003e-08,3.184941863077003e-08,4.9494867141760805e-08,3.527760138977083e-08,4.3192846309131006e-08,1.4185302973459546e-08,0.0,11.641952,3.5841003308041254e-08,2.72587660620069e-08,1.687065970640598e-08,1.687065970640598e-08
43.01,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.60122,0.60122,0.04,1.0,0.0,0.04,0.60122,0.0,45.18,1.0,1.0,45.18,0.0,0.60122,4.436315106272346e-08,4.4256086088608696e-08,4.4256086088608696e-08,4.0286399067178156e-08,3.862413158547587e-08,1.1171711230291041e-08,1.6948442091458554e-08,2.9302749544040154e-08,4.582678107598054e-08,3.184941863077003e-08,3.184941863077003e-08,2.7159924664516427e-08,3.527760138977083e-08,4.499833506160272e-08,3.374541908199706e-08,0.0,12.111241,4.0286399067178156e-08,2.9192532142469038e-08,1.9896788175791204e-08,1.9896788175791204e-08
45.18,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.561918,0.561918,14.5,1.0,1.0,14.5,0.561918,0.561918,45.18,1.0,1.0,45.18,0.0,0.561918,4.478167135576803e-08,4.467359633472765e-08,4.467359633472765e-08,3.945288736233999e-08,3.36657356296674e-08,1.7988415445306742e-08,2.0223873146036658e-08,3.617052727503646e-08,3.561736103374398e-08,3.2408180361134415e-08,3.2408180361134415e-08,2.7579068862522063e-08,3.527760138977083e-08,4.541498631217311e-08,6.17274843203563e-08,1.6864256486539418e-07,13.090036,3.945288736233999e-08,3.4733590617963237e-08,2.8708767334196642e-08,2.8708767334196642e-08
14.52,1.0,1.0,26.0,1.0,1.0,45.18,1.0,1.0,45.18,0.562546,0.562546,14.52,1.0,1.0,14.52,0.562546,0.562546,45.18,1.0,1.0,45.18,0.0,0.562546,4.115449548271517e-08,4.105517420169675e-08,4.105517420169675e-08,3.945288736233999e-08,2.9156372346325666e-08,1.2398286735091442e-08,2.2897239641952457e-08,3.845982381307651e-08,3.8600923634867415e-08,3.2408180361134415e-08,3.2408180361134415e-08,2.798451553771706e-08,3.4999825000874995e-08,4.166512505703955e-08,9.627961928029542e-08,7.946751484902877e-08,13.916072,3.945288736233999e-08,3.280339178896048e-08,4.0335763851074114e-08,4.0335763851074114e-08
