interconnector_1_price,interconnector_2_price,interconnector_3_price,interconnector_4_price,interconnector_5_price,interconnector_6_price
111.0,111.0,111.0,111.0,111.0,111.0
111.0,111.0,111.0,111.0,111.0,110.9
111.3,111.3,111.3,111.3,111.0,111.3
112.4,112.4,112.4,112.4,111.0,112.4
120.3,120.2,120.2,120.2,111.0,120.2
120.3,120.3,120.2,120.3,111.0,120.2
124.3,124.2,120.2,124.2,111.0,120.2
124.3,124.2,120.4,124.2,111.0,120.3
122.3,122.3,120.3,122.3,111.0,120.2
120.2,120.2,120.2,120.2,111.0,120.2
118.1,118.1,118.1,118.1,111.0,118.1
112.5,112.5,112.5,112.5,111.0,112.5
112.4,112.4,112.4,112.4,111.0,112.4
110.8,110.8,110.8,110.8,86.1,110.8
110.8,110.8,110.8,110.8,86.1,110.8
110.7,110.7,110.6,110.7,86.1,110.7
103.6,103.6,96.8,103.6,86.1,96.8
107.0,107.0,96.2,107.0,86.1,96.3
110.2,110.2,110.2,110.2,86.1,110.2
103.6,103.6,103.6,103.6,86.1,103.6
86.1,86.1,86.1,86.1,86.1,86.1
83.8,83.8,86.1,83.8,86.1,83.8
83.8,83.8,86.1,83.8,86.1,83.8
83.8,83.8,86.1,83.8,86.1,83.8
80.8,80.8,86.1,80.8,86.1,80.8
83.8,83.8,86.1,83.8,86.1,83.8
86.1,86.1,86.1,86.1,86.1,86.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
117.1,117.1,117.1,117.1,86.1,117.1
103.6,103.6,103.6,103.6,86.1,103.6
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
93.3,93.4,93.3,93.3,81.1,93.4
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
81.1,81.1,117.5,81.1,81.1,81.1
81.1,81.1,117.5,81.1,81.1,81.1
81.1,81.1,102.9,81.1,81.1,81.1
81.1,81.1,81.1,81.1,81.1,81.1
107.0,107.0,107.0,81.1,81.1,107.0
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,117.5,117.5,81.1,117.5
117.5,117.5,113.9,117.5,81.1,117.5
111.1,111.1,43.2,111.1,36.0,43.2
110.8,86.5,43.2,110.8,36.0,43.2
110.7,83.3,36.0,110.7,36.0,36.0
110.8,86.5,36.0,110.7,36.0,36.0
111.1,36.0,35.8,111.1,36.0,35.8
111.7,110.8,36.0,111.7,36.0,36.0
111.7,111.7,97.5,111.7,36.0,97.5
111.7,111.7,97.6,111.7,36.0,97.6
111.7,111.7,111.7,111.7,36.0,97.6
97.6,97.6,97.6,97.6,36.0,97.6
97.6,92.9,92.9,97.6,36.0,67.1
95.0,83.3,83.3,95.0,36.0,67.1
97.6,83.3,83.3,97.6,36.0,67.1
103.6,83.3,83.3,103.6,36.0,67.1
111.7,111.7,83.3,111.7,36.0,67.1
117.1,117.1,117.1,117.1,36.0,117.1
120.7,120.7,120.7,120.7,36.0,120.7
121.8,121.8,121.8,121.8,36.0,121.8
120.7,120.7,120.7,120.7,36.0,120.7
117.1,117.1,117.1,117.1,36.0,117.1
117.1,117.1,117.1,117.1,36.0,117.1
111.7,111.7,111.7,111.7,36.0,111.7
110.8,110.8,110.8,110.8,36.0,110.8
110.8,110.8,110.8,110.8,36.0,110.8
80.6,80.6,80.6,80.6,36.0,80.6
80.6,80.6,80.6,80.6,36.0,80.6
80.6,80.6,77.2,77.2,36.0,77.2
80.6,80.6,80.6,80.6,36.0,35.8
80.6,80.6,80.6,80.6,36.0,77.2
83.7,83.7,80.6,83.7,36.0,80.6
112.0,112.0,111.9,111.9,36.0,111.9
112.0,112.0,111.9,111.9,36.0,111.9
112.0,112.0,112.0,111.9,36.0,111.9
111.1,111.1,111.1,111.1,36.0,111.1
111.1,111.1,111.3,111.1,36.0,111.1
111.0,111.0,111.0,111.0,36.0,111.0
111.1,111.1,111.1,111.1,36.0,111.1
112.0,111.9,111.9,112.0,36.0,111.9
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
116.8,116.8,116.8,116.8,36.0,116.8
85.2,85.2,85.2,85.2,85.2,85.2
85.2,85.2,85.2,85.2,85.2,85.2
85.2,85.1,85.1,85.1,85.2,85.1
85.2,85.1,85.1,85.1,85.2,85.1
85.2,85.1,85.1,85.1,85.2,85.1
85.2,85.2,85.2,85.2,85.2,85.2
111.2,111.2,111.1,111.1,85.2,111.1
111.5,111.5,111.5,111.5,85.2,111.5
111.5,111.5,111.7,111.5,85.2,111.5
111.3,111.4,111.7,111.3,85.2,111.4
111.3,111.4,111.7,111.3,85.2,111.4
111.3,111.3,111.7,106.5,85.2,111.3
111.7,111.7,111.7,105.6,85.2,111.7
112.2,112.2,112.2,100.3,85.2,112.2
112.3,112.3,112.3,112.3,85.2,112.3
118.7,118.7,118.7,118.6,85.2,118.6
123.3,123.3,123.3,123.3,85.2,123.3
123.3,123.3,123.3,123.3,85.2,123.3
123.3,123.3,123.3,123.3,85.2,123.3
118.7,118.7,118.7,118.6,85.2,118.6
118.7,118.7,118.7,118.6,85.2,118.6
112.3,112.3,112.3,112.3,85.2,112.3
112.3,112.3,112.2,112.2,85.2,112.3
112.3,112.3,112.2,112.2,85.2,112.3
111.3,111.3,83.1,83.1,83.1,83.1
111.1,111.1,83.1,83.1,83.1,83.1
111.1,111.1,83.1,83.1,83.1,83.0
111.1,111.1,35.8,83.1,83.1,35.8
111.3,111.3,35.8,83.1,83.1,35.8
111.9,111.9,35.8,83.1,83.1,35.8
113.4,113.4,83.1,111.3,83.1,83.1
113.4,113.4,111.7,111.7,83.1,111.7
113.4,112.8,111.7,111.7,83.1,111.7
112.8,111.9,111.7,111.7,83.1,111.7
112.7,111.7,111.7,111.7,83.1,111.7
112.7,111.7,111.7,111.7,83.1,111.7
112.7,111.7,111.7,111.7,83.1,111.7
113.4,111.7,111.7,113.4,83.1,111.7
113.4,112.6,112.6,113.4,83.1,112.6
149.3,113.4,113.4,149.2,83.1,113.4
149.3,120.4,120.4,149.2,83.1,120.4
160.4,126.7,126.7,160.4,83.1,126.3
149.3,126.7,126.7,149.2,83.1,122.0
138.0,120.5,120.5,138.0,83.1,120.4
135.7,118.4,118.5,135.7,83.1,118.4
113.4,113.4,113.4,113.4,83.1,113.4
113.4,112.8,112.8,113.4,83.1,112.8
113.4,112.3,112.3,113.4,83.1,112.3
112.1,82.0,82.0,112.1,37.9,36.0
111.9,94.4,94.4,111.9,37.9,35.9
111.5,86.3,86.3,111.5,37.9,24.0
111.4,82.0,82.0,111.3,37.9,24.0
111.5,56.1,37.9,111.5,37.9,24.0
112.1,82.0,37.9,112.1,37.9,24.0
112.3,110.8,37.9,112.3,37.9,36.0
112.1,110.8,109.8,112.1,37.9,36.0
112.1,111.4,111.4,112.1,37.9,36.0
111.4,111.3,111.4,111.4,37.9,24.0
111.4,111.3,111.4,111.4,37.9,24.0
111.3,111.3,111.3,111.3,37.9,22.4
111.3,111.3,111.3,111.3,37.9,24.0
112.1,112.1,112.1,112.1,37.9,24.0
113.2,113.2,113.1,113.2,37.9,112.6
126.9,126.9,122.2,126.9,37.9,113.2
126.9,126.9,122.2,126.9,37.9,113.2
118.9,118.9,118.9,118.9,37.9,113.9
118.9,118.9,118.9,118.9,37.9,113.8
113.2,113.2,113.2,113.2,37.9,113.2
113.2,113.2,113.2,113.2,37.9,113.2
112.1,112.1,112.1,112.1,37.9,112.1
112.1,112.1,112.1,112.1,37.9,112.1
112.0,112.0,112.0,112.0,37.9,112.0
85.8,85.8,35.8,85.8,35.8,12.1
85.8,85.8,35.8,85.8,35.8,12.1
85.8,63.1,35.8,85.8,35.8,12.1
85.8,43.0,35.8,43.0,35.8,12.1
85.8,35.8,35.8,35.8,35.8,12.1
85.8,43.0,35.8,43.0,35.8,12.1
58.9,43.0,35.8,43.0,35.8,12.1
58.9,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
35.8,35.8,35.8,35.8,35.8,12.1
36.0,35.9,58.9,35.9,35.8,12.1
58.9,58.9,58.9,58.9,35.8,12.1
107.0,107.0,109.8,107.0,35.8,12.1
107.0,107.1,111.1,107.0,35.8,12.1
107.0,107.1,111.4,107.0,35.8,107.0
107.0,107.1,111.4,107.0,35.8,107.0
107.0,107.1,162.8,107.0,35.8,107.0
107.0,107.1,111.6,107.0,35.8,107.0
107.0,107.0,111.4,107.0,35.8,107.0
107.0,107.0,111.4,107.0,35.8,107.0
107.0,107.0,111.1,107.0,35.8,107.0
107.0,107.0,111.1,107.0,35.8,107.0
107.0,107.0,110.8,107.0,107.1,12.1
107.0,107.0,110.8,107.0,107.1,12.1
107.0,107.0,110.7,107.0,107.1,12.1
107.0,107.0,107.1,107.0,107.1,12.1
107.0,107.1,107.1,107.1,107.1,12.1
107.0,107.1,107.1,107.1,107.1,12.1
107.0,107.1,107.1,107.1,107.1,12.1
81.1,81.1,107.1,81.1,107.1,12.1
81.1,81.1,107.1,81.1,107.1,12.1
81.1,81.1,107.1,81.1,107.1,12.1
81.1,81.1,111.0,81.1,107.1,12.1
81.1,81.1,111.1,81.1,107.1,12.1
81.1,81.1,111.1,81.2,107.1,12.1
107.0,107.0,111.1,107.1,107.1,12.1
111.1,111.1,111.1,111.1,107.1,12.1
117.5,117.5,117.5,117.5,107.1,12.1
117.6,117.6,117.6,117.6,107.1,35.8
117.6,117.6,117.6,117.6,107.1,117.5
117.6,117.6,139.5,117.6,107.1,117.5
117.6,117.6,117.6,117.6,107.1,117.5
117.6,117.6,117.6,117.6,107.1,115.5
117.6,117.6,112.1,117.6,107.1,112.1
117.6,117.5,112.7,117.5,107.1,112.6
117.5,117.5,111.5,117.5,107.1,111.5
111.3,111.3,111.3,111.3,111.3,12.1
111.3,111.3,111.3,111.3,111.3,12.1
111.3,111.3,111.3,111.3,111.3,12.1
111.3,111.3,111.3,111.3,111.3,12.1
111.3,111.3,111.3,111.3,111.3,12.1
112.4,112.4,111.3,112.4,111.3,35.7
114.6,114.2,111.9,114.6,111.3,111.9
112.7,112.7,112.6,112.7,111.3,112.6
112.7,112.7,112.7,112.7,111.3,112.6
111.8,111.8,111.8,111.8,111.3,111.5
111.4,111.3,111.9,111.4,111.3,111.3
111.3,111.3,111.7,111.3,111.3,110.6
111.7,111.7,111.7,111.7,111.3,109.6
112.7,112.6,112.7,112.7,111.3,111.7
118.9,112.7,112.7,118.9,111.3,111.9
135.8,118.9,118.9,135.8,111.3,118.9
159.9,159.8,159.8,159.9,111.3,118.9
160.7,160.7,160.7,160.7,111.3,126.6
159.9,159.8,159.9,159.9,111.3,124.5
126.9,126.9,126.9,126.9,111.3,118.9
126.9,126.9,126.9,126.9,111.3,118.9
112.7,112.7,112.7,112.7,111.3,112.3
112.7,112.6,112.6,112.7,111.3,112.1
112.7,112.6,112.3,112.7,111.3,112.1
111.7,111.7,111.0,111.7,111.0,77.0
111.7,111.3,111.0,111.4,111.0,77.0
111.7,111.0,111.0,111.0,111.0,77.0
111.7,111.0,111.0,111.0,111.0,12.1
111.7,111.0,111.0,111.0,111.0,77.0
112.5,111.0,111.0,111.0,111.0,77.0
112.7,111.7,111.7,112.6,111.0,111.7
112.7,112.3,112.3,112.6,111.0,112.3
112.7,112.6,112.7,112.6,111.0,112.3
111.9,111.9,112.7,111.9,111.0,111.9
111.9,111.9,112.7,111.9,111.0,111.9
111.8,111.8,112.7,111.8,111.0,111.8
112.5,112.5,112.7,112.5,111.0,111.9
112.7,112.6,112.7,112.7,111.0,111.9
116.8,112.7,116.8,116.8,111.0,111.9
161.3,126.5,161.3,161.3,111.0,116.8
161.3,122.6,161.3,161.3,111.0,122.6
161.3,122.6,163.9,161.3,111.0,122.6
161.3,122.6,185.9,161.3,111.0,122.6
161.2,119.6,161.3,161.2,111.0,119.6
142.4,116.8,161.3,142.4,111.0,116.8
116.8,115.3,128.1,116.8,111.0,115.3
112.7,112.7,112.7,112.7,111.0,112.6
112.7,112.7,112.7,112.7,111.0,112.6
112.2,111.1,111.1,112.2,36.0,111.1
112.1,111.0,111.0,112.1,36.0,110.9
112.1,110.8,111.0,112.1,36.0,97.1
112.1,110.8,110.8,112.1,36.0,88.4
112.1,110.8,110.8,112.1,36.0,88.4
112.2,110.8,110.8,112.2,36.0,110.8
112.3,112.3,112.3,112.3,36.0,112.3
112.3,112.3,112.3,112.3,36.0,112.3
112.3,112.3,112.7,112.3,36.0,112.3
112.1,112.1,112.7,112.1,36.0,112.1
112.1,112.1,112.7,112.1,36.0,112.1
112.1,112.1,112.7,112.1,36.0,112.1
112.3,112.1,112.7,112.3,36.0,112.1
112.3,112.1,112.7,112.3,36.0,112.1
112.7,112.6,112.7,112.7,36.0,112.3
128.0,121.4,128.0,128.0,36.0,121.4
128.0,121.4,128.0,128.0,36.0,121.4
128.0,128.0,160.0,128.0,36.0,128.0
128.0,128.0,131.3,128.0,36.0,128.0
121.4,121.4,136.9,121.4,36.0,121.4
121.4,121.3,121.4,121.3,36.0,121.4
112.3,112.3,112.3,112.3,36.0,112.3
112.3,112.3,112.3,112.3,36.0,112.3
112.3,112.3,112.3,112.3,36.0,112.3
111.7,111.7,111.7,111.7,111.0,111.7
111.0,111.0,111.0,111.0,111.0,111.0
111.0,111.0,111.0,111.0,111.0,111.0
111.0,111.0,111.0,111.0,111.0,110.8
111.9,111.0,111.0,111.0,111.0,97.8
111.9,111.0,111.0,111.0,111.0,111.0
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.8
111.9,111.9,111.9,111.9,111.0,111.8
112.7,112.6,111.9,112.6,111.0,111.9
121.7,112.8,112.7,121.7,111.0,112.7
126.9,126.9,126.9,126.9,111.0,126.9
127.5,127.5,127.5,127.5,111.0,127.5
126.9,126.9,126.9,126.9,111.0,126.9
120.1,120.0,120.1,120.0,111.0,120.0
112.9,112.9,112.9,112.9,111.0,112.9
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.9
111.9,111.9,111.9,111.9,111.0,111.9
102.9,86.6,86.6,86.6,86.5,86.5
102.9,86.6,86.6,86.6,86.5,86.5
103.6,86.5,86.5,86.6,86.5,86.5
103.6,85.6,85.6,86.6,86.5,85.6
103.6,85.6,85.6,86.6,86.5,85.6
107.0,85.6,85.6,86.6,86.5,85.6
110.8,110.8,110.7,110.8,86.5,110.8
111.3,111.3,111.2,111.2,86.5,111.2
111.3,111.3,111.3,111.2,86.5,111.2
110.8,110.8,110.8,110.8,86.5,110.8
110.8,110.8,110.8,110.8,86.5,81.1
110.7,110.7,110.7,110.7,86.5,81.1
110.8,110.7,110.7,110.7,86.5,47.6
110.8,110.7,110.7,110.7,86.5,81.1
110.8,110.7,110.7,110.8,86.5,81.1
111.9,111.9,111.9,111.9,86.5,111.9
117.5,117.5,117.5,117.5,86.5,117.5
124.0,124.0,124.0,124.0,86.5,124.0
121.4,121.4,121.4,121.4,86.5,121.4
117.5,117.5,117.5,117.5,86.5,117.5
111.3,111.4,117.4,111.3,86.5,111.4
110.7,110.8,110.8,110.7,86.5,110.8
91.7,110.8,110.8,91.7,86.5,110.8
86.6,110.8,110.8,86.6,86.5,110.8
12.1,12.1,12.2,12.1,12.1,12.1
12.1,12.1,12.2,12.1,12.1,12.1
12.1,12.1,12.2,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.2,12.2,12.2,12.2,12.1,12.1
12.2,12.1,12.2,12.2,12.1,12.1
12.2,12.1,12.2,12.2,12.1,12.1
12.2,12.1,12.2,12.2,12.1,12.1
12.2,12.1,12.2,12.2,12.1,10.1
12.2,12.1,12.2,12.2,12.1,9.6
12.2,9.6,12.2,12.2,12.1,9.6
12.2,9.6,12.2,12.2,12.1,9.6
12.2,12.1,12.2,12.2,12.1,12.1
12.2,12.1,12.2,12.2,12.1,12.1
12.2,12.2,12.2,12.2,12.1,12.2
12.2,12.2,35.7,12.2,12.1,12.2
12.2,12.2,35.8,12.2,12.1,12.2
12.2,12.2,35.8,12.1,12.1,12.2
12.1,12.2,35.8,12.1,12.1,12.2
7.3,12.2,35.8,7.3,12.1,12.2
7.3,15.3,35.8,7.3,12.1,15.3
2.4,15.3,35.8,2.4,12.1,15.3
2.4,12.1,23.8,2.4,23.8,12.1
2.4,12.1,23.8,2.4,23.8,12.1
12.1,12.1,23.8,12.1,23.8,12.1
23.8,23.8,23.8,23.8,23.8,12.1
23.8,23.8,23.8,23.8,23.8,12.1
23.8,23.8,23.8,23.8,23.8,12.1
23.8,23.9,23.8,23.8,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,35.7,35.7,35.7,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,35.7,23.8,35.7,23.8,12.1
35.7,29.2,23.8,35.7,23.8,12.1
35.7,35.7,35.7,35.7,23.8,23.8
35.7,35.7,35.7,35.7,23.8,23.8
35.7,28.7,28.7,28.7,23.8,23.8
23.8,23.8,23.8,23.8,23.8,23.8
23.8,23.8,23.8,23.8,23.8,23.8
23.8,23.8,23.8,23.8,23.8,23.8
23.8,23.8,23.8,23.8,23.8,23.8
5.9,5.9,5.9,5.9,12.1,5.9
2.4,2.4,2.4,2.4,12.1,2.4
2.4,2.4,2.4,2.4,12.1,2.4
2.4,2.4,2.4,2.4,12.1,2.4
7.3,7.3,7.3,7.3,12.1,7.3
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.2,12.1,12.1,12.1,12.1
12.1,12.2,12.1,12.1,12.1,12.2
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.2,12.2,12.1,12.1,12.2
12.1,24.8,35.8,12.1,12.1,24.8
12.1,24.8,35.8,12.1,12.1,24.8
12.1,12.2,35.7,12.1,12.1,12.2
12.1,12.2,27.7,12.1,12.1,12.2
9.4,12.1,12.1,9.4,12.1,12.1
7.3,12.1,12.1,7.3,12.1,12.1
2.4,12.1,12.1,2.4,12.1,12.1
2.4,2.4,2.4,2.4,2.4,2.4
2.4,2.4,2.4,2.4,2.4,2.4
2.4,2.4,2.4,2.4,2.4,2.4
2.4,2.4,2.4,2.4,2.4,2.4
2.4,2.4,2.4,2.4,2.4,2.4
2.4,2.4,2.4,2.4,2.4,12.1
2.4,12.1,2.4,2.4,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
2.4,12.2,12.2,2.4,2.4,12.2
2.4,12.1,12.1,2.4,2.4,12.1
2.4,12.1,12.2,2.4,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
35.8,35.8,35.8,35.8,2.4,35.8
35.8,35.8,35.8,35.8,2.4,35.8
35.8,35.8,35.8,35.8,2.4,35.8
35.8,35.8,35.8,35.8,2.4,35.8
35.8,35.8,35.8,35.8,2.4,35.8
35.8,35.8,35.8,35.8,2.4,35.8
35.8,35.8,35.8,35.7,2.4,35.8
33.8,35.8,35.8,33.8,2.4,35.8
29.3,35.8,35.8,29.3,2.4,35.8
35.9,35.9,35.9,35.9,35.9,35.9
35.9,35.9,35.9,35.9,35.9,35.9
35.9,35.9,35.9,35.9,35.9,35.9
35.9,35.9,35.9,35.9,35.9,35.9
35.9,35.9,35.9,35.9,35.9,35.9
35.9,35.9,35.9,35.9,35.9,35.9
107.0,107.0,86.1,86.1,35.9,107.0
113.4,113.4,113.4,113.4,35.9,113.4
113.4,113.4,113.4,113.4,35.9,113.4
107.8,107.8,107.8,107.8,35.9,107.8
107.0,107.0,107.0,106.9,35.9,106.9
103.6,103.6,103.6,103.6,35.9,103.6
99.1,99.1,99.1,99.1,35.9,99.1
103.6,103.6,103.6,103.6,35.9,103.6
113.4,113.4,113.4,113.4,35.9,113.4
118.0,118.0,118.0,118.0,35.9,118.0
118.0,118.0,118.0,118.0,35.9,118.0
118.2,118.2,118.2,118.2,35.9,118.2
118.2,118.2,118.2,118.2,35.9,118.2
118.0,118.0,118.0,118.0,35.9,118.0
118.0,118.0,118.0,118.0,35.9,118.0
113.9,113.9,114.0,113.9,35.9,114.0
113.4,113.4,113.4,113.3,35.9,113.4
103.5,103.5,103.5,103.5,35.9,103.5
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
36.0,36.0,36.0,36.0,36.0,36.0
112.3,112.3,112.2,36.0,36.0,112.3
112.3,112.3,112.3,36.0,36.0,112.3
112.3,112.3,112.3,36.0,36.0,112.3
112.1,112.2,112.2,36.0,36.0,112.2
111.5,111.5,111.5,36.0,36.0,111.5
111.4,111.4,111.4,36.0,36.0,111.4
111.2,111.2,111.1,36.0,36.0,111.2
112.3,112.2,112.2,112.2,36.0,112.2
112.3,112.3,112.2,112.2,36.0,112.3
119.8,119.8,112.3,112.3,36.0,112.3
119.8,119.8,114.2,119.8,36.0,114.2
126.2,126.2,126.2,126.2,36.0,126.2
124.4,124.4,124.4,124.4,36.0,124.4
119.8,119.8,119.8,119.8,36.0,119.8
114.3,114.3,114.2,114.2,36.0,114.2
112.3,112.2,112.2,112.2,36.0,112.3
112.3,112.2,97.5,97.5,36.0,112.2
111.0,111.0,78.8,78.8,36.0,111.0
12.2,12.2,12.1,12.1,12.1,12.1
12.2,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
16.8,16.8,12.1,12.1,12.1,16.8
16.8,16.8,16.8,16.7,12.1,16.8
16.8,16.8,16.8,16.7,12.1,16.8
16.8,16.8,16.8,16.7,12.1,16.8
14.6,14.6,14.6,14.6,12.1,14.6
14.8,14.7,14.7,14.7,12.1,14.8
12.2,12.2,12.2,12.2,12.1,12.2
12.2,12.2,12.2,12.2,12.1,12.2
12.2,12.2,12.2,12.2,12.1,12.2
16.8,16.8,16.8,16.7,12.1,16.8
19.0,19.0,19.0,19.0,12.1,19.0
19.1,19.1,19.1,19.0,12.1,19.1
19.0,19.1,19.1,19.0,12.1,19.1
16.8,16.8,16.8,16.7,12.1,16.8
16.7,16.7,16.7,16.6,12.1,16.7
12.1,12.2,12.2,12.1,12.1,12.2
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
2.4,2.4,2.4,2.4,2.4,12.1
2.4,2.4,2.4,2.4,2.4,12.1
2.4,2.4,2.4,2.4,2.4,12.1
2.4,2.4,2.4,2.4,2.4,9.4
2.4,2.4,2.4,2.4,2.4,9.4
2.4,2.4,2.4,2.4,2.4,12.1
2.4,2.4,2.4,2.4,2.4,12.1
2.4,2.4,2.4,2.4,2.4,12.1
2.3,2.4,2.4,2.4,2.4,9.4
2.3,9.4,9.4,2.4,2.4,9.4
2.3,9.4,9.4,2.4,2.4,9.4
2.3,12.1,12.1,2.4,2.4,12.1
2.3,12.1,35.7,2.4,2.4,12.1
2.4,12.1,35.7,2.4,2.4,12.1
2.4,12.1,35.7,2.4,2.4,12.1
2.4,12.2,35.7,2.4,2.4,12.2
2.4,15.2,35.7,2.4,2.4,15.2
5.0,15.2,35.7,5.0,2.4,15.2
5.0,15.1,35.7,5.0,2.4,15.2
5.0,12.2,35.7,5.0,2.4,12.2
3.7,12.1,23.8,3.7,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
2.4,12.1,12.1,2.4,2.4,12.1
4.7,8.3,8.3,4.7,4.7,8.4
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
4.7,4.7,4.7,4.7,4.7,4.7
12.1,12.1,12.1,12.1,4.7,12.1
21.9,21.9,21.9,21.9,4.7,21.9
21.9,21.9,21.9,21.9,4.7,21.9
21.9,21.9,21.9,21.9,4.7,21.9
21.9,21.9,21.9,21.9,4.7,21.9
21.9,21.9,21.9,21.9,4.7,21.9
21.9,21.9,21.9,21.9,4.7,21.9
21.9,21.9,21.9,21.9,4.7,21.9
16.8,16.8,16.8,16.8,4.7,16.8
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,2.4,12.1,12.1,12.1
12.1,12.1,2.4,12.1,12.1,12.1
12.1,12.1,2.4,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.2,12.2,12.1,12.1,12.1,12.2
12.2,12.2,12.1,12.1,12.1,12.2
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.1,12.1,12.1,12.1,12.1,12.1
12.2,12.2,12.2,12.2,12.1,12.2
86.0,86.0,86.0,86.0,12.1,86.0
