interconnector_1_price,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_planes,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,electric_vehicle_profile_5,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/solar_pv_profile_1,weather/solar_thermal,weather/air_temperature,weather/agriculture_heating,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline,weather/insulation_terraced_houses_high,weather/insulation_terraced_houses_medium,weather/insulation_terraced_houses_low,weather/insulation_apartments_high,weather/insulation_apartments_medium,weather/insulation_apartments_low,weather/insulation_semi_detached_houses_high,weather/insulation_semi_detached_houses_medium,weather/insulation_semi_detached_houses_low,weather/insulation_detached_houses_high,weather/insulation_detached_houses_medium,weather/insulation_detached_houses_low,bunkers_ships_electricity
0,4.227054959750066e-08,4.216853485801395e-08,7.609350081624279e-08,1.3365519953461258e-08,2.9030334159129264e-08,8.43626853130824e-09,1.243051421787393e-08,3.1709791983764586e-08,2.941647943142372e-08,2.5627991081149833e-08,1.5319425653179153e-08,1.761622863944594e-08,1.5837711529274923e-07,4.953018376850002e-08,2.682056305749055e-08,2.659631533655322e-07,2.5252633944805074e-08,3.4999825000874995e-08,4.222066005780008e-08,2.76E-01,2.09E-01,19.225546,1.3365519953461258e-08,8.67E-01,4.89E-01,5.45E-01,2.7684069972012513e-08,1.6680369972912753e-08,1.5349179986410288e-08,2.9565950034164047e-08,1.7236949997772338e-08,1.642942001009513e-08,2.5596340024287855e-08,1.2849380019942125e-08,1.2443139993401775e-08,2.3024119983196997e-08,9.91589899835742e-09,1.012078001390377e-08,3.1709791983764586e-08
0,4.3386603712286164e-08,4.328189551433115e-08,7.384219206957003e-08,1.1924679958478264e-08,3.063996592080511e-08,8.43626853130824e-09,1.493684357910072e-08,3.1709791983764586e-08,3.631091239444007e-08,2.299677096304474e-08,1.3534530811463568e-08,3.964365833569087e-08,1.4513308705603655e-07,3.8104020587771516e-08,2.682056305749055e-08,2.554262178748652e-07,2.5509670938069116e-08,3.472204861197916e-08,4.333173005932113e-08,3.19E-01,1.37E-01,19.959118,1.1924679958478264e-08,8.75E-01,4.08E-01,4.64E-01,3.203284996761607e-08,1.9898419967686962e-08,1.731140998467299e-08,3.4491400039855504e-08,2.1951049997163093e-08,1.951217001198934e-08,2.9305300027807215e-08,1.583824002458081e-08,1.40484999925505e-08,2.5944799981065486e-08,1.2336009997956525e-08,1.132706001556094e-08,3.1709791983764586e-08
2.48,4.031745489662604e-08,4.0220153709458847e-08,6.978995879577514e-08,1.0905799962026003e-08,2.010087150142204e-08,9.912615524287182e-09,2.0204532306731767e-08,3.1709791983764586e-08,3.8609094154567123e-08,1.9057200798258127e-08,1.4899932350926055e-08,0,1.855035592345903e-07,3.5938571417217904e-08,2.8217467383401516e-08,2.3762282122280224e-07,2.5758489417646772e-08,3.472204861197916e-08,4.027628755513824e-08,3.51E-01,2.81E-01,20.874716,1.0905799962026003e-08,8.75E-01,3.59E-01,4.10E-01,3.588765996371901e-08,2.2634709963243502e-08,1.904028998314229e-08,3.8886150044933724e-08,2.643630999658343e-08,2.200868001352333e-08,3.256104003089652e-08,1.8502340028715467e-08,1.5154079991964245e-08,2.8462479979228083e-08,1.458696999758365e-08,1.1870170016307054e-08,3.1709791983764586e-08
2.48,4.2410056361848854e-08,4.2307704940053605e-08,6.393680099485809e-08,1.0997559961706496e-08,2.730802713277507e-08,9.912615524287182e-09,2.4636777913953883e-08,3.1709791983764586e-08,3.8609094154567123e-08,1.946626748515365e-08,1.3152180145347461e-08,9.582574868590918e-08,1.8659677401461665e-07,3.3362619119244345e-08,2.682056305749055e-08,2.1255249107047432e-07,2.5976101366994967e-08,3.444427222308333e-08,4.2359543807990214e-08,3.64E-01,2.51E-01,21.553247,1.0997559961706496e-08,8.48E-01,4.13E-01,4.68E-01,3.8681989960894056e-08,2.4840179959662042e-08,2.011121998219412e-08,4.211095004866005e-08,3.0237499996092176e-08,2.3645180014528884e-08,3.4877760033094814e-08,2.075202003220695e-08,1.5753679991646297e-08,3.0190769977966775e-08,1.6675779997237636e-08,1.204060001654119e-08,3.1709791983764586e-08
0,4.29680834192416e-08,4.28643852682122e-08,5.80833370184009e-08,1.0586749963136936e-08,1.4168237648625701e-08,1.729435048918189e-08,3.4429050698957506e-08,3.1709791983764586e-08,3.8609094154567123e-08,2.0190720902360152e-08,1.127169763710285e-08,1.4102363158839905e-07,1.052560006835702e-07,3.659292884341933e-08,2.598242046194397e-08,1.874821609181464e-07,2.6140471640722667e-08,3.444427222308333e-08,4.305396255894087e-08,3.90E-01,5.99E-01,22.090193,1.0586749963136936e-08,8.44E-01,4.22E-01,4.78E-01,3.978919995977471e-08,2.5974999957819204e-08,2.046358998188214e-08,4.346299005022236e-08,3.237922999581538e-08,2.4461610015030542e-08,3.5713330033887673e-08,2.2008080034156345e-08,1.604089999149399e-08,3.069167997760121e-08,1.794534999702733e-08,1.2208910016772412e-08,3.1709791983764586e-08
0,4.0735975189670606e-08,4.06376639555778e-08,5.042894851482155e-08,1.035690996393724e-08,1.0991878200179254e-08,2.46760854540766e-08,4.451153004157686e-08,3.1709791983764586e-08,5.17712853436241e-08,2.652919078937894e-08,9.87502527530444e-09,7.271244665516423e-08,7.006078446441094e-08,3.354191650362965e-08,2.6541182192308356e-08,1.551453696044225e-07,2.6233495686941027e-08,3.444427222308333e-08,4.069293880570863e-08,3.90E-01,3.11E-01,22.43974,1.035690996393724e-08,8.59E-01,4.68E-01,5.22E-01,3.9016569960555806e-08,2.6707669956629422e-08,2.0020439982274497e-08,4.2717290049360684e-08,3.383315999562748e-08,2.4326750014947676e-08,3.4910810033126175e-08,2.341101003633368e-08,1.5950089991542144e-08,2.985233997821376e-08,1.9719819996733387e-08,1.2328420016936592e-08,3.1709791983764586e-08
0,3.390014373660944e-08,3.381832993563495e-08,4.2774560011242215e-08,1.0398069963793921e-08,1.1813095517419064e-08,3.205782041897131e-08,6.253071902808105e-08,3.1709791983764586e-08,5.615868240664309e-08,3.613267618920816e-08,1.522438420188744e-08,4.406759416529148e-08,3.8305420414495036e-08,3.2396483007231365e-08,2.87762291137659e-08,1.2280810595182962e-07,2.624445370518954e-08,3.444427222308333e-08,3.374875129620204e-08,3.16E-01,2.09E-01,22.45603,1.0398069963793921e-08,8.71E-01,4.24E-01,4.71E-01,3.6474459963125784e-08,2.5799999958103387e-08,1.9041009983141654e-08,3.998525004620375e-08,3.3008969995733996e-08,2.3519930014451923e-08,3.257940003091394e-08,2.3206450036016206e-08,1.5767579991638926e-08,2.778052997972577e-08,2.0000789996686845e-08,1.270122001744874e-08,3.1709791983764586e-08
3.530895,2.3437136410495414e-08,2.33805737826612e-08,3.5120171507662875e-08,8.099586971797238e-09,2.7416016272767162e-08,2.7628779440034484e-08,7.933191988641013e-08,3.1709791983764586e-08,5.615868240664309e-08,5.0682551743552425e-08,1.613410567962512e-08,0,1.554694789627636e-08,4.0455009287104974e-08,3.911332112550705e-08,9.04708422992367e-08,2.6172154606528153e-08,3.361094305639583e-08,2.333247003194215e-08,1.77E-01,0,22.225494,8.099586971797238e-09,8.69E-01,3.01E-01,3.32E-01,3.269388996694779e-08,2.4453699960289642e-08,1.7301329984681915e-08,3.58460300414208e-08,3.1516019995926945e-08,2.1678330013320344e-08,2.9196740027704204e-08,2.2870370035494616e-08,1.5032229992028857e-08,2.488811998183665e-08,2.041433999661834e-08,1.2715060017467753e-08,3.1709791983764586e-08
48,1.9670453773094368e-08,1.962298156759065e-08,2.746578300408353e-08,1.370171995229061e-08,4.236267129983156e-08,7.278032133973603e-08,9.165919092287773e-08,3.1709791983764586e-08,5.615868240664309e-08,2.418100059517994e-08,8.391777798392596e-09,3.525854803292449e-08,5.2138144538713186e-09,5.40260882686682e-08,3.9951463721053635e-08,5.813405098551282e-08,2.6024936013537253e-08,3.33331666675e-08,1.9443725026618457e-08,8.97E-02,0,21.6054,1.370171995229061e-08,8.85E-01,2.41E-01,2.57E-01,2.8088619971603527e-08,2.1399679965249067e-08,1.4383249987265496e-08,3.075355003553634e-08,2.760665999643218e-08,1.821841001119438e-08,2.5132000023847253e-08,2.0496530031810435e-08,1.298973999311193e-08,2.148933998431708e-08,1.8683789996905007e-08,1.1396480015656308e-08,3.1709791983764586e-08
48,2.1205028180924427e-08,2.1153852470026802e-08,2.1612319027626338e-08,1.4048199951084169e-08,5.823395079554575e-08,7.278032133973603e-08,8.372248127899289e-08,3.1709791983764586e-08,5.615868240664309e-08,3.399874849209119e-08,1.9739945568718666e-08,7.172534646093051e-08,4.37421681357289e-09,5.7272167620787286e-08,3.799579766477828e-08,3.30637208331849e-08,3.271218575858655e-08,3.33331666675e-08,2.097144627870991e-08,1.38E-02,0,20.268955,1.4048199951084169e-08,8.98E-01,1.74E-01,1.84E-01,2.3014869976732888e-08,1.9003699969139896e-08,1.1853589989505182e-08,2.5104500029008752e-08,2.451125999683222e-08,1.5110400009284652e-08,2.0696540019638534e-08,1.9183840029773152e-08,1.1528249993886913e-08,1.7840259986980177e-08,1.826981999697358e-08,1.0788900014821623e-08,3.1709791983764586e-08
48,2.5250724347021848e-08,2.5189784849176652e-08,1.7560085753831438e-08,1.1934969958442434e-08,7.188754781751673e-08,7.278032133973603e-08,7.453260695449465e-08,3.1709791983764586e-08,5.315020563143681e-08,4.00493975840961e-08,3.1147241138483403e-08,1.542180986277471e-08,4.148568159275351e-09,5.3379369256002195e-08,3.911332112550705e-08,1.5260324181121968e-08,4.208188690553552e-08,3.277761388970833e-08,2.541572628479413e-08,0,0,18.996784,1.1934969958442434e-08,9.22E-01,1.52E-01,1.60E-01,1.7933479981869968e-08,1.565520997457751e-08,8.717111992282127e-09,1.9415150022434594e-08,2.003031999741133e-08,1.1062640006797488e-08,1.628968001545695e-08,1.6488840025590538e-08,8.942811995257895e-09,1.4264429989589819e-08,1.6251339997307944e-08,8.738395012004672e-09,3.1709791983764586e-08
48,2.3297629646147227e-08,2.3241403700621548e-08,1.5308777007158682e-08,1.1694829959278602e-08,6.097554200921205e-08,7.278032133973603e-08,6.701361887081428e-08,3.1709791983764586e-08,4.412466298845317e-08,4.034119848741491e-08,3.4871200072644966e-08,0,1.953449361030689e-09,4.425926776166223e-08,3.799579766477828e-08,4.723388690454985e-09,3.541083597007098e-08,3.222206111191666e-08,2.333247003194215e-08,0,0,18.354544,1.1694829959278602e-08,9.30E-01,1.71E-01,1.78E-01,1.3322909986531072e-08,1.1586949981183956e-08,5.386380995231057e-09,1.4219050016430395e-08,1.4553149998119183e-08,6.648329004085095e-09,1.2328740011698497e-08,1.2563290019498116e-08,5.617143997021397e-09,1.1103859991896402e-08,1.2693209997897354e-08,5.584431007671805e-09,3.1709791983764586e-08
48,1.8693906422657058e-08,1.8648790993313102e-08,1.5308777007158682e-08,1.3097929954393008e-08,4.771370501101183e-08,7.278032133973603e-08,5.782374454631605e-08,3.1709791983764586e-08,4.412466298845317e-08,3.9104048155966016e-08,4.088502983541403e-08,0,2.1326648987399267e-09,3.789540155142765e-08,3.408446555222757e-08,4.723388690454985e-09,2.5071111990340568e-08,3.0555402778541665e-08,1.87493062756678e-08,0,0,17.750452,1.3097929954393008e-08,9.24E-01,1.98E-01,2.06E-01,9.672628990221358e-09,7.281688988175268e-09,2.7901909975296476e-09,1.0064660011629916e-08,8.722308998872748e-09,3.1549950019386004e-09,9.237768008765534e-09,7.878576012227481e-09,2.771855998530168e-09,8.70195899364931e-09,8.028562998670059e-09,2.677644003678506e-09,3.1709791983764586e-08
48,2.9575434041815645e-08,2.95040573924058e-08,1.5308777007158682e-08,1.2466709956590917e-08,4.10644064895312e-08,7.278032133973603e-08,4.9887034902431204e-08,3.1709791983764586e-08,4.412466298845317e-08,3.7694500170346194e-08,4.8496129505883126e-08,1.1014646660766484e-08,1.730516093668138e-09,3.266382748097125e-08,2.933499084413029e-08,4.723388690454985e-09,2.4706043230213464e-08,2.91665208340625e-08,2.9721122540688213e-08,0,0,17.553091,1.2466709956590917e-08,9.36E-01,2.19E-01,2.27E-01,7.348444992571017e-09,4.078887993376295e-09,1.9210679982991434e-09,7.369525008515633e-09,4.44320899942577e-09,1.950241001198334e-09,7.325164006950702e-09,4.28141000664471e-09,1.925516998978956e-09,7.296426994675068e-09,4.355925999278435e-09,1.8854090025901458e-09,3.1709791983764586e-08
48,2.7761846105289214e-08,2.7694846325890353e-08,1.5308777007158682e-08,9.327732967520834e-09,6.543642030221252e-08,7.278032133973603e-08,4.9887034902431204e-08,3.1709791983764586e-08,4.964028798102162e-08,3.9897563822833984e-08,5.504265567883753e-08,0,2.373248181179903e-10,2.8367425200991755e-08,2.346799267530423e-08,4.723388690454985e-09,0,2.8333191667374997e-08,2.8332285038786896e-08,0,0,17.241632,9.327732967520834e-09,9.33E-01,2.33E-01,2.42E-01,6.17128299376108e-09,2.7174649955871095e-09,1.62836899855829e-09,5.950916006876403e-09,2.686701999652777e-09,1.5736640009669447e-09,6.4158970060879166e-09,2.8450050044154226e-09,1.676109999111209e-09,6.7172049950977834e-09,2.941690999512705e-09,1.690594002322512e-09,3.1709791983764586e-08
48,2.8180366398333776e-08,2.8112356572009302e-08,1.5308777007158682e-08,7.286540974628264e-09,3.7741735814769515e-08,7.278032133973603e-08,5.4481972064680325e-08,3.1709791983764586e-08,5.14788109256503e-08,4.70051527869257e-08,7.036139856297004e-08,0,0,2.3084681973195896e-08,1.983604142793572e-08,4.723388690454985e-09,0,2.8055415278479163e-08,2.847116878897703e-08,0,0,17.041107,7.286540974628264e-09,9.33E-01,2.80E-01,2.87E-01,5.85256599408329e-09,1.9549579968253443e-09,1.1217729990068155e-09,5.503286006359157e-09,1.849583999760964e-09,1.0521700006465106e-09,6.240216005921217e-09,2.0643660032038777e-09,1.1548919993875953e-09,6.71774399509739e-09,2.1697349996405806e-09,1.1863510016297907e-09,3.1709791983764586e-08
48,2.7622339340941025e-08,2.75556762438507e-08,1.5308777007158682e-08,5.989783979143572e-09,1.9274343242871145e-08,7.278032133973603e-08,5.364652894427139e-08,3.1709791983764586e-08,5.14788109256503e-08,4.952728845519199e-08,8.014875629268644e-08,0,0,1.4769160037920727e-08,1.7600994506478174e-08,4.723388690454985e-09,0,2.8055415278479163e-08,2.8054517538406633e-08,0,0,17.245861,5.989783979143572e-09,9.41E-01,3.81E-01,3.84E-01,6.022799993911191e-09,1.2092259980363383e-09,6.109447994590876e-10,5.622479006496887e-09,1.0348299998662609e-09,5.099220003133239e-10,6.467089006136493e-09,1.1997020018619268e-09,5.74390299695418e-10,7.014393994880895e-09,1.2456749997936524e-09,5.808774007980003e-10,3.1709791983764586e-08
48,2.7482832576592838e-08,2.7416506161811048e-08,1.5308777007158682e-08,6.3053969780446074e-09,1.3125002157361636e-08,7.278032133973603e-08,5.281108582386246e-08,3.1709791983764586e-08,5.14788109256503e-08,4.602884696086839e-08,7.6828860080324e-08,1.1025828412494746e-08,0,9.349336033881592e-09,1.6483471045749398e-08,4.723388690454985e-09,0,2.8055415278479163e-08,2.722121503726584e-08,0,0,17.476887,6.3053969780446074e-09,9.45E-01,4.94E-01,4.92E-01,6.490631993438231e-09,7.93706098711101e-10,4.39173199611169e-10,6.089271007036275e-09,5.124303999337747e-10,1.9857500012201528e-10,6.936081006581509e-09,6.170623009576753e-10,2.480487998684672e-10,7.484810994537585e-09,5.907601999021398e-10,1.955073002685849e-10,3.1709791983764586e-08
48,2.706431228354828e-08,2.69989959156921e-08,1.5308777007158682e-08,7.025816975536105e-09,7.3295155537163e-09,7.278032133973603e-08,5.239336426365799e-08,3.1709791983764586e-08,5.14788109256503e-08,3.751856464212645e-08,6.654335405418205e-08,2.936700728898961e-08,0,5.0992570359879e-09,1.6204090180567208e-08,4.723388690454985e-09,0,2.8055415278479163e-08,2.736009878745597e-08,0,0,17.432932,7.025816975536105e-09,9.47E-01,5.97E-01,5.86E-01,7.192592992728576e-09,8.972177985430083e-10,8.157176992777877e-10,6.828922007890957e-09,3.871772999499621e-10,3.378615002076005e-10,7.596233007207915e-09,4.784438007425406e-10,4.074928997839187e-10,8.0934499940934e-09,3.352855999444595e-10,2.581944003547035e-10,3.1709791983764586e-08
48,2.7482832576592838e-08,2.7416506161811048e-08,1.5308777007158682e-08,7.375735974317688e-09,3.473668025763165e-09,7.278032133973603e-08,5.197564270345354e-08,3.1709791983764586e-08,5.14788109256503e-08,2.5697274447939345e-08,4.3182411123534525e-08,0,1.9116324022318672e-10,4.400218997278179e-09,1.6483471045749398e-08,4.723388690454985e-09,0,2.8610968056270828e-08,2.722121503726584e-08,0,0,17.247519,7.375735974317688e-09,9.47E-01,6.02E-01,5.92E-01,8.206597991703457e-09,1.6430109973319149e-09,1.7045659984908276e-09,7.921094009152984e-09,8.024472998962936e-10,9.046318005558549e-10,8.523518008087796e-09,8.674603013462907e-10,9.815198994795294e-10,8.913890993494643e-09,5.755344999046619e-10,6.79311800933228e-10,3.1709791983764586e-08
48,3.3342116679216694e-08,3.3261649607476354e-08,1.5308777007158682e-08,1.6212899943546682e-08,1.699084675131211e-09,1.729435048918189e-08,1.406622390625352e-08,3.1709791983764586e-08,2.941647943142372e-08,1.6600442094185774e-08,2.247648390763538e-08,0,4.610998554303883e-09,4.590029466959552e-09,1.899789883238914e-08,4.723388690454985e-09,3.7852806514973386e-08,3.1110955556333326e-08,3.305433254525138e-08,0,0,16.958698,1.6212899943546682e-08,9.42E-01,6.20E-01,6.12E-01,9.582385990312592e-09,2.937963995229041e-09,3.0987829972564293e-09,9.415600010879914e-09,1.67095199978405e-09,2.045631001256947e-09,9.767595009268276e-09,1.726245002679117e-09,2.0542769989106783e-09,9.995693992705143e-09,1.1790739998046848e-09,1.5391660021144824e-09,3.1709791983764586e-08
48,2.7622339340941025e-08,2.75556762438507e-08,1.5308777007158682e-08,2.5303919911891752e-08,1.041152769181285e-08,1.581800349620295e-08,1.3520987343460323e-08,3.1709791983764586e-08,2.941647943142372e-08,1.3231870059737828e-08,7.395617759350809e-09,2.9382226895508633e-08,1.7911235300570802e-08,2.169276590669212e-08,2.3747373540486424e-08,4.723388690454985e-09,7.290500560519356e-08,3.2499837500812496e-08,2.7637866287836237e-08,9.12E-03,0,16.964195,2.5303919911891752e-08,9.07E-01,6.12E-01,6.12E-01,1.13265599885493e-08,4.723207992329984e-09,4.9133379956498755e-09,1.131449001307412e-08,3.2233429995834222e-09,3.8826350023857024e-09,1.1340110010760403e-08,3.0899120047955163e-09,3.6735949980520023e-09,1.1356719991711866e-08,2.282095999621968e-09,2.9370090040348175e-09,3.1709791983764586e-08
48,3.9340907546188736e-08,3.92459631351813e-08,1.5308777007158682e-08,1.8055119937132074e-08,3.272123009812629e-08,1.4341656503224008e-08,1.2558029220462662e-08,3.1709791983764586e-08,2.941647943142372e-08,1.4196677795136459e-08,3.4821221378431216e-09,9.534835000795536e-08,3.8492510574315736e-08,4.3140691912856255e-08,2.6541182192308356e-08,4.723388690454985e-09,8.020781011446369e-08,3.33331666675e-08,3.958186880418757e-08,5.76E-02,0,17.05887,1.8055119937132074e-08,8.64E-01,5.70E-01,5.86E-01,1.3382879986470443e-08,6.867691988847557e-09,7.276992993557165e-09,1.355015001565747e-08,5.262611999319872e-09,6.279614003858536e-09,1.3197470012522816e-08,4.88059500757464e-09,5.724577996964428e-09,1.2968959990535255e-08,3.769237999375621e-09,4.772571006556484e-09,3.1709791983764586e-08
48,4.1712522540107916e-08,4.161185452985535e-08,1.5308777007158682e-08,1.989165993073724e-08,3.477416925512168e-08,1.1388962517266123e-08,1.1595071097464998e-08,3.1709791983764586e-08,2.941647943142372e-08,2.0042056486600106e-08,7.51045951299497e-09,1.1455766766446382e-07,1.0819839396632368e-07,4.6741505760238805e-08,2.87762291137659e-08,4.723388690454985e-09,4.668627942110923e-08,3.388871944529166e-08,4.180400880722968e-08,1.10E-01,0,17.13762,1.989165993073724e-08,8.08E-01,5.26E-01,5.68E-01,1.560779998422114e-08,9.265332984954027e-09,9.716030991397714e-09,1.5964100018446834e-08,7.83292699898769e-09,9.081898005580412e-09,1.521268001443501e-08,6.995081010856304e-09,8.075458995717827e-09,1.4725789989253119e-08,5.667257999061211e-09,6.90356400948401e-09,3.1709791983764586e-08
2.49,4.310759018358978e-08,4.300355535025185e-08,1.5308777007158682e-08,2.341070991848391e-08,2.910583283463001e-08,9.912615524287182e-09,1.3393472340871591e-08,3.1709791983764586e-08,2.941647943142372e-08,2.6468678402002148e-08,1.0887162110037506e-08,8.151124284844699e-08,1.514501632215937e-07,4.788020431136929e-08,2.8496848248583707e-08,4.723388690454985e-09,2.5261924438537508e-08,3.388871944529166e-08,4.3192846309131006e-08,1.42E-01,0,17.152506,2.341070991848391e-08,7.64E-01,5.77E-01,6.30E-01,1.8003199981799485e-08,1.1795719980844934e-08,1.1918319989447873e-08,1.8561620021448322e-08,1.0467709998647178e-08,1.1934040007332924e-08,1.738384001649518e-08,9.253930014362018e-09,1.0395829994487402e-08,1.6620659987870245e-08,7.664146998730426e-09,9.129384012541807e-09,3.1709791983764586e-08
47.83,4.408413753402709e-08,4.3977745924529394e-08,1.5308777007158682e-08,2.2253159922514497e-08,2.6241256881975596e-08,9.912615524287182e-09,1.5064358581689454e-08,3.1709791983764586e-08,3.631091239444007e-08,2.8754513566090587e-08,1.1678354881279195e-08,0,1.3935528673576815e-07,4.3049852285219906e-08,2.7938086518219323e-08,4.723388690454985e-09,2.551919964958956e-08,3.388871944529166e-08,4.4165032560461924e-08,1.32E-01,0,16.840742,2.2253159922514497e-08,8.16E-01,4.33E-01,4.99E-01,2.0473899979301707e-08,1.4435379976558392e-08,1.372002998785269e-08,2.124056002454389e-08,1.3678099998232274e-08,1.4385630008839313e-08,1.962352001862037e-08,1.1924510018506735e-08,1.2339929993456504e-08,1.857571998644344e-08,1.017045999831525e-08,1.108264001522516e-08,3.1709791983764586e-08
27.51,4.0735975189670606e-08,4.06376639555778e-08,1.5308777007158682e-08,2.2067949923159398e-08,1.597593628037384e-08,1.265440279696236e-08,1.8564425549297392e-08,3.1709791983764586e-08,3.8609094154567123e-08,3.004760653093654e-08,1.709626382014444e-08,8.373765385922963e-08,1.7705707663461525e-07,4.4505093263936724e-08,2.905560997894809e-08,4.723388690454985e-09,2.5768137238061224e-08,3.388871944529166e-08,4.069293880570863e-08,8.93E-02,0,16.490133,2.2067949923159398e-08,8.49E-01,3.26E-01,3.82E-01,2.2892099976857e-08,1.6957049972463452e-08,1.529840998645524e-08,2.3861050027571922e-08,1.719210999777813e-08,1.6265400009994346e-08,2.181729002070199e-08,1.4794800022961399e-08,1.3857249992651915e-08,2.0492989985044218e-08,1.3037829997840266e-08,1.2619250017336131e-08,3.1709791983764586e-08
2.48,4.2410056361848854e-08,4.2307704940053605e-08,1.5308777007158682e-08,2.370036991747531e-08,2.323963781627432e-08,2.0247044475139773e-08,2.3577084271750977e-08,3.1709791983764586e-08,3.8609094154567123e-08,3.00627162013534e-08,1.6475899864371052e-08,8.588796683741717e-08,1.874545647473795e-07,4.665263733609547e-08,2.7658705653037125e-08,4.723388690454985e-09,2.5985868296303424e-08,3.361094305639583e-08,4.249842755818035e-08,9.04E-02,1.13E-01,16.441156,2.370036991747531e-08,8.28E-01,2.82E-01,3.31E-01,2.4986069974740083e-08,1.9523149968296364e-08,1.677282998514983e-08,2.6120020030182207e-08,2.1042519997280512e-08,1.791778001100966e-08,2.3728190022515208e-08,1.7986660027915137e-08,1.5320329991876087e-08,2.217834998381424e-08,1.645197999727471e-08,1.4081470019344905e-08,3.1709791983764586e-08
0,4.2549563126197034e-08,4.2446875022093246e-08,1.5308777007158682e-08,2.1600719924786293e-08,2.324880179343855e-08,1.581800349620295e-08,2.945156852894219e-08,3.1709791983764586e-08,3.8609094154567123e-08,2.525526130896413e-08,2.617559004849939e-08,0,1.0917131710513004e-07,4.428045819921213e-08,2.7379324787854935e-08,4.723388690454985e-09,2.615035767892513e-08,3.361094305639583e-08,4.305396255894087e-08,1.07E-01,2.81E-01,16.410276,2.1600719924786293e-08,8.65E-01,2.72E-01,3.19E-01,2.6301679973410054e-08,2.169215996477411e-08,1.8446339983668157e-08,2.7514550031793614e-08,2.416136999687744e-08,1.9823530012180653e-08,2.495625002368049e-08,2.0723980032163437e-08,1.7181929990888935e-08,2.3298529982996735e-08,1.9500689996769685e-08,1.6044350022041482e-08,3.1709791983764586e-08
48,4.087548195401879e-08,4.077683403761745e-08,1.5308777007158682e-08,1.753262993895138e-08,1.579140710383961e-08,2.1723391468118715e-08,3.911632631135708e-08,3.1709791983764586e-08,5.17712853436241e-08,3.022715363891447e-08,2.8314022702563052e-08,2.4225265119277567e-08,7.01878645729684e-08,4.13497714059751e-08,2.7379324787854935e-08,4.723388690454985e-09,2.6243500834037493e-08,3.388871944529166e-08,4.1109590056279024e-08,1.73E-01,3.53E-01,16.344799,1.753262993895138e-08,9.02E-01,3.01E-01,3.49E-01,2.675028997295653e-08,2.4358879960443626e-08,2.046802998187821e-08,2.7946320032292533e-08,2.757880999643578e-08,2.214099001360463e-08,2.5423560024123907e-08,2.4142620037469136e-08,1.9528389989644678e-08,2.3788869982638882e-08,2.336466999612961e-08,1.8580160025525136e-08,3.1709791983764586e-08
48,3.417915726530581e-08,3.409667009971425e-08,1.5308777007158682e-08,1.2627429956031288e-08,1.320050083286238e-08,2.7628779440034484e-08,5.312099125084362e-08,3.1709791983764586e-08,5.615868240664309e-08,3.8590024538955316e-08,3.734214125242031e-08,4.895588329582961e-08,3.543770027245374e-08,3.951630575703643e-08,3.0173133439676864e-08,4.723388690454985e-09,2.625445885228601e-08,3.388871944529166e-08,3.4304286296962564e-08,2.07E-01,1.31E-01,16.278273,1.2627429956031288e-08,9.09E-01,3.80E-01,4.28E-01,2.6439219973271005e-08,2.611432995759295e-08,2.2878899979743697e-08,2.7531610031813326e-08,2.962006999617197e-08,2.491970001531202e-08,2.522749002393786e-08,2.6428400041016643e-08,2.244186998809975e-08,2.3734479982678577e-08,2.5980579995696286e-08,2.179590002994287e-08,3.1709791983764586e-08
48,2.3995163467888165e-08,2.39372541108198e-08,1.5308777007158682e-08,8.099586971797238e-09,2.7401749626500126e-08,3.416688755179837e-08,7.165903438581231e-08,3.1709791983764586e-08,5.615868240664309e-08,5.238161575550119e-08,4.860305113858632e-08,8.702664188841175e-08,1.7036337630117523e-08,4.1462294272034596e-08,3.939270199068925e-08,4.723388690454985e-09,2.6182159753624622e-08,3.3055390278604164e-08,2.402688878289281e-08,1.64E-01,0,16.053087,8.099586971797238e-09,9.09E-01,5.01E-01,5.40E-01,2.572174997399634e-08,2.7926569954650052e-08,2.4997289977868136e-08,2.665806003080392e-08,3.1713289995901446e-08,2.7280620016762695e-08,2.468319002342139e-08,2.8910720044869185e-08,2.5085169986698086e-08,2.340351998292011e-08,2.8889279995214454e-08,2.4777880034039468e-08,3.1709791983764586e-08
