interconnector_1_price,agriculture_electricity,buildings_appliances,buildings_cooling,weather/buildings_heating,electric_buses,electric_trucks,electric_vans,electric_ships,electric_vehicle_profile_1,electric_vehicle_profile_2,electric_vehicle_profile_3,electric_vehicle_profile_4,households_appliances,households_cooling,households_hot_water,industry_ict,industry_other_electricity,weather/agriculture_heating,weather/solar_pv_profile_1,weather/solar_thermal,weather/wind_offshore_baseline,weather/wind_coastal_baseline,weather/wind_inland_baseline
0,5.092E-08,5.07971E-08,5.07971E-08,7.38557E-08,2.60118E-08,7.45E-09,7.45E-09,2.93027E-08,1.42E-08,2.86E-08,0.00E+00,1.28E-07,3.68783E-08,3.68783E-08,2.98789E-08,3.44443E-08,5.09703E-08,7.38557E-08,0.210663278,0,0.967354699,0.923501999,0.923501999
0,5.1757E-08,5.16321E-08,5.16321E-08,7.41333E-08,3.2888E-08,8.45E-09,8.45E-09,3.61705E-08,6.93E-09,3.69E-08,5.48E-08,9.25E-08,3.77164E-08,3.77164E-08,3.01716E-08,3.44443E-08,5.18036E-08,7.41333E-08,0.303504551,0,0.967375499,0.940836999,0.940836999
0,4.91064E-08,4.89879E-08,4.89879E-08,7.46886E-08,2.91524E-08,1.10E-08,1.10E-08,3.84598E-08,8.70E-09,4.71E-08,3.90E-08,8.55E-08,3.88339E-08,3.88339E-08,3.04278E-08,3.44443E-08,4.91648E-08,7.46886E-08,0.300683484,0,0.967378099,0.938035999,0.938035999
0,5.092E-08,5.07971E-08,5.07971E-08,7.33003E-08,3.43765E-08,2.10E-08,2.10E-08,3.84598E-08,7.85E-09,4.35E-08,4.62E-08,6.91E-08,3.71577E-08,3.71577E-08,3.06216E-08,3.41665E-08,5.09703E-08,7.33003E-08,0.188410643,0,0.967378699,0.937815999,0.937815999
0,5.1478E-08,5.13538E-08,5.13538E-08,7.02462E-08,3.10771E-08,3.28E-08,3.28E-08,3.84598E-08,1.27E-08,4.84E-08,1.15E-07,5.25E-08,3.68783E-08,3.68783E-08,3.07319E-08,3.41665E-08,5.15259E-08,7.02462E-08,0.068004493,0,0.967366299,0.940073999,0.940073999
0,4.96644E-08,4.95445E-08,4.95445E-08,6.55261E-08,2.09489E-08,4.32E-08,4.32E-08,5.15711E-08,1.76E-08,5.12E-08,6.79E-08,3.50E-08,3.63195E-08,3.63195E-08,3.07459E-08,3.44443E-08,4.97204E-08,6.55261E-08,0,0,0.967377299,0.937506999,0.937506999
0.01,4.39446E-08,4.38386E-08,4.38386E-08,5.80294E-08,2.69065E-08,5.05E-08,5.05E-08,5.59416E-08,2.03E-08,5.67E-08,8.55E-08,2.12E-08,4.13484E-08,4.13484E-08,3.06623E-08,3.49998E-08,4.40261E-08,5.80294E-08,0,0,0.967369899,0.928795999,0.928795999
0.01,3.50162E-08,3.49317E-08,3.49317E-08,5.38646E-08,3.1225E-08,6.70E-08,6.70E-08,5.59416E-08,2.71E-08,6.87E-08,1.07E-07,1.68E-08,5.69937E-08,5.69937E-08,3.04912E-08,3.52776E-08,3.51376E-08,5.38646E-08,0,0,0.967249499,0.940419999,0.940419999
0.01,3.09705E-08,3.08958E-08,3.08958E-08,5.02552E-08,4.50706E-08,1.19E-07,1.19E-07,5.59416E-08,4.09E-08,6.85E-08,0.00E+00,1.66E-08,5.78318E-08,5.78318E-08,3.83277E-08,3.52776E-08,3.09711E-08,5.02552E-08,0,0,0.967041199,0.952475999,0.952475999
0.01,2.9994E-08,2.99216E-08,2.99216E-08,4.66457E-08,6.92747E-08,1.62E-07,1.62E-07,5.59416E-08,4.06E-08,7.12E-08,0.00E+00,1.66E-08,5.36411E-08,5.36411E-08,4.93077E-08,3.4722E-08,2.99989E-08,4.66457E-08,0,0,0.963632099,0.958206999,0.958206999
0.01,2.88779E-08,2.88082E-08,2.88082E-08,4.99775E-08,7.50927E-08,1.51E-07,1.51E-07,5.29447E-08,4.87E-08,5.54E-08,2.89E-08,1.20E-08,5.00092E-08,5.00092E-08,4.14929E-08,3.33332E-08,2.88878E-08,4.99775E-08,0,0,0.953849899,0.961221999,0.961221999
0,2.69248E-08,2.68598E-08,2.68598E-08,5.08105E-08,6.53861E-08,1.10E-07,1.10E-07,4.39541E-08,4.98E-08,5.64E-08,0.00E+00,8.20E-09,4.63772E-08,4.63772E-08,2.93786E-08,3.19443E-08,2.69434E-08,5.08105E-08,0,0,0.911742299,0.963967999,0.963967999
0,2.38557E-08,2.37981E-08,2.37981E-08,5.10881E-08,6.6005E-08,7.64E-08,7.64E-08,4.39541E-08,3.97E-08,5.46E-08,0.00E+00,5.95E-09,4.13484E-08,4.13484E-08,2.89518E-08,2.99999E-08,2.3888E-08,5.10881E-08,0,0,0.844200799,0.964605999,0.964605999
0,4.03175E-08,4.02202E-08,4.02202E-08,4.41468E-08,6.06842E-08,5.36E-08,5.36E-08,4.39541E-08,4.57E-08,4.04E-08,0.00E+00,4.59E-09,3.54814E-08,3.54814E-08,0,2.94443E-08,3.99985E-08,4.41468E-08,0,0,0.867414499,0.964439999,0.964439999
0,3.65508E-08,3.64626E-08,3.64626E-08,3.74831E-08,7.42942E-08,3.73E-08,3.73E-08,4.94484E-08,4.08E-08,3.36E-08,0.00E+00,3.09E-09,2.96144E-08,2.96144E-08,0,2.88887E-08,3.62487E-08,3.74831E-08,0,0,0.876318499,0.964723999,0.964723999
0,3.69693E-08,3.68801E-08,3.68801E-08,3.3596E-08,4.55518E-08,2.58E-08,2.58E-08,5.12798E-08,3.83E-08,2.45E-08,3.85E-08,2.36E-09,2.40268E-08,2.40268E-08,0,2.88887E-08,3.68042E-08,3.3596E-08,0,0,0.819366799,0.964721999,0.964721999
0,3.62718E-08,3.61842E-08,3.61842E-08,3.2763E-08,2.9648E-08,2.01E-08,2.01E-08,5.12798E-08,2.87E-08,1.52E-08,0.00E+00,1.74E-09,2.12329E-08,2.12329E-08,0,2.88887E-08,3.61098E-08,3.2763E-08,0,0,0.743157399,0.964012999,0.964012999
-0.01,3.61323E-08,3.60451E-08,3.60451E-08,3.38736E-08,4.1431E-08,1.58E-08,1.58E-08,5.12798E-08,1.53E-08,1.06E-08,0.00E+00,1.48E-09,1.95567E-08,1.95567E-08,0,2.88887E-08,3.59709E-08,3.38736E-08,0,0,0.853090099,0.956624999,0.956624999
0,3.57137E-08,3.56275E-08,3.56275E-08,3.74831E-08,3.10249E-08,1.32E-08,1.32E-08,5.12798E-08,1.03E-08,6.75E-09,0.00E+00,1.23E-09,1.87185E-08,1.87185E-08,0,2.88887E-08,3.55542E-08,3.74831E-08,0,0,0.947149999,0.964095999,0.964095999
0,3.62718E-08,3.61842E-08,3.61842E-08,4.30362E-08,1.8714E-08,1.15E-08,1.15E-08,5.12798E-08,7.18E-09,2.62E-09,0.00E+00,9.96E-10,1.92773E-08,1.92773E-08,4.57715E-08,2.99999E-08,3.59709E-08,4.30362E-08,0,0,0.958337099,0.964596999,0.964596999
0,4.0457E-08,4.03593E-08,4.03593E-08,5.74741E-08,1.0084E-08,8.75E-09,8.75E-09,2.93027E-08,5.05E-09,9.48E-10,0.00E+00,6.51E-09,2.23505E-08,2.23505E-08,8.816E-08,3.24998E-08,4.01374E-08,5.74741E-08,0,0,0.955388599,0.964101999,0.964101999
0,3.06915E-08,3.06174E-08,3.06174E-08,7.77428E-08,1.78397E-08,6.79E-09,6.79E-09,2.93027E-08,3.10E-09,8.36E-10,0.00E+00,8.35E-08,2.73793E-08,2.73793E-08,9.74395E-08,3.4722E-08,3.06933E-08,7.77428E-08,0,0,0.921199799,0.963174999,0.963174999
0,4.1852E-08,4.1751E-08,4.1751E-08,7.10791E-08,2.38481E-08,4.21E-09,4.21E-09,2.93027E-08,2.07E-09,3.29E-09,0.00E+00,2.03E-07,3.21288E-08,3.21288E-08,5.70507E-08,3.52776E-08,4.1804E-08,7.10791E-08,0,0,0.909030099,0.964408999,0.964408999
0,4.40841E-08,4.39777E-08,4.39777E-08,6.96909E-08,2.83633E-08,6.65E-09,6.65E-09,2.93027E-08,3.10E-09,8.25E-09,9.82E-08,1.76E-07,3.63195E-08,3.63195E-08,3.13063E-08,3.52776E-08,4.40261E-08,6.96909E-08,0.024359938,0,0.912094699,0.963670999,0.963670999
0,4.49212E-08,4.48128E-08,4.48128E-08,7.46886E-08,2.52995E-08,6.82E-09,6.82E-09,2.93027E-08,8.58E-09,1.81E-08,0.00E+00,1.23E-07,3.82752E-08,3.82752E-08,3.17898E-08,3.49998E-08,4.49983E-08,7.46886E-08,0.124327852,0,0.888274699,0.964712999,0.964712999
0,4.52002E-08,4.50911E-08,4.50911E-08,7.52439E-08,3.11767E-08,8.03E-09,8.03E-09,3.61705E-08,1.54E-08,2.72E-08,2.31E-08,8.91E-08,3.79958E-08,3.79958E-08,3.22577E-08,3.49998E-08,4.52761E-08,7.52439E-08,0.198514299,0,0.860939699,0.964722999,0.964722999
0,4.2131E-08,4.20294E-08,4.20294E-08,7.57992E-08,2.69707E-08,1.03E-08,1.03E-08,3.84598E-08,1.22E-08,3.74E-08,2.21E-07,8.75E-08,3.88339E-08,3.88339E-08,3.26673E-08,3.49998E-08,4.22207E-08,7.57992E-08,0.222214455,0,0.908523899,0.962100999,0.962100999
0,4.26891E-08,4.2586E-08,4.2586E-08,7.41333E-08,3.46681E-08,2.15E-08,2.15E-08,3.84598E-08,1.09E-08,4.51E-08,1.10E-07,7.63E-08,3.88339E-08,3.88339E-08,3.29768E-08,3.4722E-08,4.26373E-08,7.41333E-08,0.196916828,0,0.932092899,0.964673999,0.964673999
0,4.17125E-08,4.16119E-08,4.16119E-08,7.13568E-08,3.22017E-08,3.60E-08,3.60E-08,3.84598E-08,2.09E-08,5.49E-08,3.75E-08,5.82E-08,3.82752E-08,3.82752E-08,3.31525E-08,3.4722E-08,4.16651E-08,7.13568E-08,0.107890292,0,0.932712399,0.963090999,0.963090999
0,3.89224E-08,3.88285E-08,3.88285E-08,6.6359E-08,2.37494E-08,4.66E-08,4.66E-08,5.15711E-08,2.73E-08,5.41E-08,1.23E-07,4.01E-08,3.85546E-08,3.85546E-08,3.31742E-08,3.4722E-08,3.88875E-08,6.6359E-08,0.008323245,0,0.932932699,0.962416999,0.962416999
0,3.41792E-08,3.40967E-08,3.40967E-08,5.91401E-08,2.8426E-08,5.55E-08,5.55E-08,5.59416E-08,2.88E-08,5.18E-08,0.00E+00,2.69E-08,4.30247E-08,4.30247E-08,3.30394E-08,3.52776E-08,3.41654E-08,5.91401E-08,0,0,0.928683899,0.962244999,0.962244999
0.01,2.90174E-08,2.89474E-08,2.89474E-08,5.49753E-08,2.46498E-08,7.55E-08,7.55E-08,5.59416E-08,4.34E-08,6.23E-08,2.30E-07,2.04E-08,5.78318E-08,5.78318E-08,3.27641E-08,3.52776E-08,2.90267E-08,5.49753E-08,0,0,0.938959999,0.963344999,0.963344999
0.01,2.52507E-08,2.51898E-08,2.51898E-08,5.13658E-08,5.06668E-08,1.27E-07,1.27E-07,5.59416E-08,4.68E-08,6.96E-08,0.00E+00,1.72E-08,5.867E-08,5.867E-08,4.07215E-08,3.52776E-08,2.52768E-08,5.13658E-08,0,0,0.945423899,0.963337999,0.963337999
0.01,2.42742E-08,2.42156E-08,2.42156E-08,4.77563E-08,6.36977E-08,1.58E-07,1.58E-07,5.59416E-08,5.55E-08,4.49E-08,0.00E+00,1.60E-08,5.39205E-08,5.39205E-08,5.19017E-08,3.49998E-08,2.43047E-08,4.77563E-08,0,0,0.951892799,0.964359999,0.964359999
0,2.32976E-08,2.32414E-08,2.32414E-08,5.13658E-08,7.83026E-08,1.44E-07,1.44E-07,5.29447E-08,5.70E-08,4.02E-08,1.04E-07,1.26E-08,5.02886E-08,5.02886E-08,4.36581E-08,3.38887E-08,2.33325E-08,5.13658E-08,0,0,0.963754999,0.964369999,0.964369999
0.01,2.19026E-08,2.18497E-08,2.18497E-08,5.21987E-08,5.68831E-08,1.07E-07,1.07E-07,4.39541E-08,5.28E-08,3.66E-08,0.00E+00,9.22E-09,4.63772E-08,4.63772E-08,3.09778E-08,3.24998E-08,2.19436E-08,5.21987E-08,0,0,0.962963199,0.964092999,0.964092999
0,2.0089E-08,2.00405E-08,2.00405E-08,5.2754E-08,7.70953E-08,7.33E-08,7.33E-08,4.39541E-08,5.26E-08,3.55E-08,0.00E+00,6.94E-09,4.13484E-08,4.13484E-08,3.02933E-08,3.05554E-08,2.01381E-08,5.2754E-08,0,0,0.954311499,0.964092999,0.964092999
-0.01,3.45977E-08,3.45142E-08,3.45142E-08,4.55351E-08,6.76975E-08,5.01E-08,5.01E-08,4.39541E-08,5.05E-08,3.45E-08,0.00E+00,4.64E-09,3.68783E-08,3.68783E-08,0,2.97221E-08,3.44432E-08,4.55351E-08,0,0,0.938627099,0.962491999,0.962491999
0,3.20866E-08,3.20091E-08,3.20091E-08,2.33228E-08,6.84457E-08,3.55E-08,3.55E-08,0,4.60E-08,2.00E-08,1.80E-08,3.95E-09,3.01731E-08,3.01731E-08,0,2.80554E-08,3.19433E-08,2.33228E-08,0,0,0.944943299,0.961899999,0.961899999
0,3.26446E-08,3.25658E-08,3.25658E-08,1.88804E-08,5.25401E-08,2.47E-08,2.47E-08,0,2.88E-08,1.53E-08,0,3.18E-09,2.43061E-08,2.43061E-08,0,2.80554E-08,3.24988E-08,1.88804E-08,0,0,0.944740799,0.961235999,0.961235999
0,3.15285E-08,3.14524E-08,3.14524E-08,2.16569E-08,3.44484E-08,2.00E-08,2.00E-08,0,2.15E-08,1.06E-08,0,2.75E-09,2.03948E-08,2.03948E-08,0,2.80554E-08,3.13877E-08,2.16569E-08,0,0,0.948775299,0.960322999,0.960322999
0,3.15285E-08,3.14524E-08,3.14524E-08,2.22122E-08,4.75747E-08,1.56E-08,1.56E-08,0,1.91E-08,4.68E-09,0,2.18E-09,1.87185E-08,1.87185E-08,0,2.80554E-08,3.12488E-08,2.22122E-08,0,0,0.951721799,0.959435999,0.959435999
0,3.1947E-08,3.18699E-08,3.18699E-08,2.55441E-08,4.46947E-08,1.27E-08,1.27E-08,0,3.59E-09,2.84E-09,0,1.80E-09,1.81598E-08,1.81598E-08,0,2.80554E-08,3.16655E-08,2.55441E-08,0,0,0.965011199,0.956979999,0.956979999
0,3.23656E-08,3.22875E-08,3.22875E-08,2.721E-08,3.22075E-08,1.05E-08,1.05E-08,0,2.55E-09,2.68E-09,0,1.41E-09,1.89979E-08,1.89979E-08,5.09767E-08,2.88887E-08,3.2221E-08,2.721E-08,0,0,0.967359499,0.955518999,0.955518999
0,3.27841E-08,3.2705E-08,3.2705E-08,2.69323E-08,1.53483E-08,8.79E-09,8.79E-09,0,8.52E-10,7.81E-10,0,6.74E-09,2.03948E-08,2.03948E-08,9.81854E-08,3.1111E-08,3.26377E-08,2.69323E-08,0,0,0.967378999,0.950118999,0.950118999
0,3.54347E-08,3.53492E-08,3.53492E-08,1.52709E-08,2.02662E-08,7.21E-09,7.21E-09,0,0,7.36E-09,0,8.50E-08,2.43061E-08,2.43061E-08,1.10104E-07,3.36109E-08,3.52765E-08,1.52709E-08,0,0,0.967379099,0.944114999,0.944114999
0,3.94804E-08,3.93851E-08,3.93851E-08,1.38826E-08,2.43904E-08,4.65E-09,4.65E-09,0,0,2.25E-08,3.21E-08,2.01E-07,3.10113E-08,3.10113E-08,6.56425E-08,3.36109E-08,3.91652E-08,1.38826E-08,0,0,0.967378999,0.934739999,0.934739999
0.01,4.17125E-08,4.16119E-08,4.16119E-08,3.88714E-08,2.90844E-08,6.05E-09,6.05E-09,0,0,3.86E-08,0,1.78E-07,3.91133E-08,3.91133E-08,3.75529E-08,3.36109E-08,4.15262E-08,3.88714E-08,0.104940269,0,0.967378699,0.912931999,0.912931999
0,4.40841E-08,4.39777E-08,4.39777E-08,6.46931E-08,2.84043E-08,6.20E-09,6.20E-09,0,2.68E-09,3.42E-08,1.03E-07,1.24E-07,4.24659E-08,4.24659E-08,3.87007E-08,3.36109E-08,4.38873E-08,6.46931E-08,0.208078134,0,0.965240699,0.774506999,0.774506999
0,4.47817E-08,4.46736E-08,4.46736E-08,6.60814E-08,3.26862E-08,8.32E-09,8.32E-09,0,9.31E-09,2.76E-08,0,8.76E-08,4.52597E-08,4.52597E-08,3.98112E-08,3.38887E-08,4.45817E-08,6.60814E-08,0.295148316,0,0.959369399,0.779930999,0.779930999
0,4.35261E-08,4.34211E-08,4.34211E-08,6.52484E-08,3.28918E-08,1.13E-08,1.13E-08,0,1.65E-08,2.78E-08,1.85E-07,8.42E-08,4.6936E-08,4.6936E-08,4.07831E-08,3.36109E-08,4.31928E-08,6.52484E-08,0.323531922,0,0.947268999,0.814404999,0.814404999
0,4.24101E-08,4.23077E-08,4.23077E-08,6.41378E-08,3.97173E-08,2.34E-08,2.34E-08,0,3.00E-08,2.77E-08,1.18E-07,7.33E-08,4.58185E-08,4.58185E-08,4.15173E-08,3.27776E-08,4.22207E-08,6.41378E-08,0.286592148,0,0.920680699,0.795603999,0.795603999
0.01,4.2131E-08,4.20294E-08,4.20294E-08,6.16389E-08,2.86113E-08,3.55E-08,3.55E-08,0,1.92E-08,2.99E-08,1.47E-07,5.61E-08,4.3304E-08,4.3304E-08,4.1933E-08,3.22221E-08,4.1804E-08,6.16389E-08,0.194849512,0,0.877152799,0.723270999,0.723270999
0.02,4.1015E-08,4.0916E-08,4.0916E-08,5.60859E-08,2.0817E-08,4.55E-08,4.55E-08,0,1.79E-08,3.27E-08,4.62E-08,4.04E-08,4.3304E-08,4.3304E-08,4.19824E-08,3.22221E-08,4.08318E-08,5.60859E-08,0.0274949,0,0.752269299,0.649874999,0.649874999
0.01,4.0736E-08,4.06377E-08,4.06377E-08,4.49798E-08,2.5366E-08,5.26E-08,5.26E-08,0,3.24E-08,3.53E-08,5.77E-08,2.58E-08,4.55391E-08,4.55391E-08,4.16599E-08,3.24998E-08,4.04152E-08,4.49798E-08,0,0,0.6812815,0.530729,0.530729
0.02,3.97594E-08,3.96635E-08,3.96635E-08,3.10971E-08,3.3941E-08,7.65E-08,7.65E-08,0,5.02E-08,4.66E-08,2.74E-08,2.04E-08,5.97875E-08,5.97875E-08,4.10032E-08,3.30554E-08,3.95819E-08,3.10971E-08,0,0,0.719660499,0.474674,0.474674
0.02,3.82249E-08,3.81326E-08,3.81326E-08,2.99865E-08,5.08541E-08,1.23E-07,1.23E-07,0,4.98E-08,6.04E-08,0,1.78E-08,6.00669E-08,6.00669E-08,4.93767E-08,3.27776E-08,3.79153E-08,2.99865E-08,0,0,0.852220899,0.497606,0.497606
0.02,3.73878E-08,3.72976E-08,3.72976E-08,2.721E-08,6.39004E-08,1.55E-07,1.55E-07,0,4.58E-08,4.95E-08,2.57E-08,1.72E-08,5.55968E-08,5.55968E-08,6.1252E-08,3.22221E-08,3.72208E-08,2.721E-08,0,0,0.913730199,0.569725999,0.569725999
0.01,3.68298E-08,3.67409E-08,3.67409E-08,2.58217E-08,6.55579E-08,1.47E-07,1.47E-07,0,5.29E-08,4.61E-08,4.97E-08,1.41E-08,5.08473E-08,5.08473E-08,5.1462E-08,3.16665E-08,3.65264E-08,2.58217E-08,0,0,0.942499799,0.613866999,0.613866999
0.01,3.57137E-08,3.56275E-08,3.56275E-08,2.91535E-08,5.94678E-08,1.09E-07,1.09E-07,0,4.78E-08,4.28E-08,4.04E-08,1.00E-08,4.55391E-08,4.55391E-08,3.67469E-08,3.1111E-08,3.54154E-08,2.91535E-08,0,0,0.959250999,0.658054999,0.658054999
0,3.41792E-08,3.40967E-08,3.40967E-08,3.83161E-08,6.86295E-08,7.60E-08,7.60E-08,0,3.38E-08,3.42E-08,0,6.48E-09,4.13484E-08,4.13484E-08,3.51169E-08,2.94443E-08,3.40265E-08,3.83161E-08,0,0,0.965215699,0.755756999,0.755756999
0,3.36211E-08,3.354E-08,3.354E-08,3.38736E-08,6.23656E-08,5.34E-08,5.34E-08,0,4.32E-08,2.40E-08,2.57E-08,4.98E-09,3.57608E-08,3.57608E-08,0,2.88887E-08,3.33321E-08,3.38736E-08,0,0,0.966571799,0.798666999,0.798666999
0,3.12495E-08,3.11741E-08,3.11741E-08,2.30452E-08,6.15663E-08,3.56E-08,3.56E-08,0,3.71E-08,1.84E-08,9.62E-09,3.79E-09,2.9335E-08,2.9335E-08,0,2.77776E-08,3.111E-08,2.30452E-08,0,0,0.966790799,0.850198999,0.850198999
0,3.1947E-08,3.18699E-08,3.18699E-08,1.9991E-08,3.99652E-08,2.76E-08,2.76E-08,0,2.49E-08,1.12E-08,0,2.95E-09,2.40268E-08,2.40268E-08,0,2.77776E-08,3.18044E-08,1.9991E-08,0,0,0.966746599,0.873596999,0.873596999
0,3.06915E-08,3.06174E-08,3.06174E-08,2.27675E-08,2.64687E-08,2.10E-08,2.10E-08,0,2.26E-08,4.68E-09,0,2.28E-09,2.06742E-08,2.06742E-08,0,2.74999E-08,3.05544E-08,2.27675E-08,0,0,0.967320499,0.872356999,0.872356999
0,3.09705E-08,3.08958E-08,3.08958E-08,1.9991E-08,3.67003E-08,1.63E-08,1.63E-08,0,1.87E-08,2.51E-09,0,1.95E-09,1.89979E-08,1.89979E-08,0,2.74999E-08,3.08322E-08,1.9991E-08,0,0,0.967376799,0.878734999,0.878734999
0,3.111E-08,3.10349E-08,3.10349E-08,2.22122E-08,3.75595E-08,1.30E-08,1.30E-08,0,1.33E-08,1.67E-09,0,1.76E-09,1.78804E-08,1.78804E-08,0,2.77776E-08,3.09711E-08,2.22122E-08,0,0,0.967365499,0.895653999,0.895653999
0.01,3.15285E-08,3.14524E-08,3.14524E-08,2.55441E-08,3.22244E-08,1.05E-08,1.05E-08,0,7.30E-09,8.36E-10,0,1.56E-09,1.81598E-08,1.81598E-08,5.29165E-08,2.8611E-08,3.12488E-08,2.55441E-08,0,0,0.967377199,0.903446999,0.903446999
0.01,3.1389E-08,3.13133E-08,3.13133E-08,2.99865E-08,1.55124E-08,8.45E-09,8.45E-09,0,5.72E-09,1.67E-10,0,6.60E-09,1.95567E-08,1.95567E-08,1.01922E-07,2.99999E-08,3.13877E-08,2.99865E-08,0,0,0.967378899,0.918972999,0.918972999
0.02,3.20866E-08,3.20091E-08,3.20091E-08,1.49933E-08,9.83458E-09,6.94E-09,6.94E-09,0,6.87E-09,7.64E-09,2.57E-08,8.26E-08,2.23505E-08,2.23505E-08,1.14812E-07,3.13887E-08,3.19433E-08,1.49933E-08,0,0,0.967378999,0.930245999,0.930245999
-0.01,3.20866E-08,3.20091E-08,3.20091E-08,1.58262E-08,7.53262E-09,5.16E-09,5.16E-09,0,9.31E-09,3.15E-08,2.89E-08,1.89E-07,2.9335E-08,2.9335E-08,6.88291E-08,3.1111E-08,3.20821E-08,1.58262E-08,0,0,0.967378799,0.931365999,0.931365999
0.01,3.1947E-08,3.18699E-08,3.18699E-08,2.97089E-08,1.0797E-08,5.79E-09,5.79E-09,0,1.09E-08,5.46E-08,5.63E-08,1.73E-07,3.7437E-08,3.7437E-08,3.98612E-08,3.16665E-08,3.20821E-08,2.97089E-08,0.027318958,0,0.967377599,0.928378999,0.928378999
0.01,3.32026E-08,3.31225E-08,3.31225E-08,5.16434E-08,8.11575E-09,6.47E-09,6.47E-09,0,1.41E-08,4.49E-08,1.83E-07,1.27E-07,4.21865E-08,4.21865E-08,4.12522E-08,3.19443E-08,3.31932E-08,5.16434E-08,0.056288371,0,0.967333299,0.901993999,0.901993999
0.01,3.40397E-08,3.39575E-08,3.39575E-08,5.30317E-08,1.31976E-08,7.67E-09,7.67E-09,0,1.37E-08,3.45E-08,0,9.41E-08,4.47009E-08,4.47009E-08,4.25979E-08,3.16665E-08,3.41654E-08,5.30317E-08,0.088120835,0,0.967374799,0.924740999,0.924740999
0.01,3.41792E-08,3.40967E-08,3.40967E-08,5.66412E-08,2.0609E-08,1.13E-08,1.13E-08,0,1.09E-08,2.87E-08,1.18E-07,9.03E-08,4.77741E-08,4.77741E-08,4.37756E-08,3.16665E-08,3.44432E-08,5.66412E-08,0.131033633,0,0.967378799,0.937093999,0.937093999
0.01,3.43187E-08,3.42358E-08,3.42358E-08,5.60859E-08,2.50952E-08,1.98E-08,1.98E-08,0,1.02E-08,2.57E-08,7.07E-08,7.54E-08,4.74947E-08,4.74947E-08,4.46652E-08,3.16665E-08,3.48598E-08,5.60859E-08,0.129643093,0,0.967378899,0.946581999,0.946581999
0.01,3.41792E-08,3.40967E-08,3.40967E-08,5.52529E-08,3.45221E-08,3.17E-08,3.17E-08,0,1.50E-08,2.56E-08,0,5.73E-08,4.47009E-08,4.47009E-08,4.51687E-08,3.16665E-08,3.47209E-08,5.52529E-08,0.089188482,0,0.967378999,0.941325999,0.941325999
0.01,3.41792E-08,3.40967E-08,3.40967E-08,5.21987E-08,2.80901E-08,4.46E-08,4.46E-08,0,1.92E-08,2.75E-08,6.93E-08,4.09E-08,4.41422E-08,4.41422E-08,4.52283E-08,3.13887E-08,3.44432E-08,5.21987E-08,0.018139996,0,0.967378899,0.934989999,0.934989999
14.46,3.41792E-08,3.40967E-08,3.40967E-08,4.88669E-08,2.24886E-08,5.42E-08,5.42E-08,0,3.02E-08,3.46E-08,1.46E-07,2.65E-08,4.74947E-08,4.74947E-08,4.4837E-08,3.13887E-08,3.44432E-08,4.88669E-08,0,0,0.967378399,0.921446999,0.921446999
14.46,3.65508E-08,3.64626E-08,3.64626E-08,4.58127E-08,3.43111E-08,7.50E-08,7.50E-08,0,3.18E-08,5.84E-08,0,2.02E-08,6.28607E-08,6.28607E-08,4.40406E-08,3.16665E-08,3.65264E-08,4.58127E-08,0,0,0.967374199,0.905039999,0.905039999
14.46,3.62718E-08,3.61842E-08,3.61842E-08,4.41468E-08,5.45072E-08,1.22E-07,1.22E-07,0,4.56E-08,8.97E-08,5.45E-08,1.94E-08,6.11844E-08,6.11844E-08,5.25728E-08,3.16665E-08,3.62487E-08,4.41468E-08,0,0,0.967366199,0.898221999,0.898221999
14.46,3.55742E-08,3.54884E-08,3.54884E-08,3.9982E-08,5.97727E-08,1.58E-07,1.58E-07,0,6.12E-08,8.72E-08,0,1.76E-08,5.67143E-08,5.67143E-08,6.47111E-08,3.1111E-08,3.52765E-08,3.9982E-08,0,0,0.967340099,0.886400999,0.886400999
14.46,3.51557E-08,3.50709E-08,3.50709E-08,3.88714E-08,4.74176E-08,1.46E-07,1.46E-07,0,6.99E-08,7.43E-08,0,1.34E-08,5.33617E-08,5.33617E-08,5.43492E-08,3.08332E-08,3.47209E-08,3.88714E-08,0,0,0.967225299,0.855944999,0.855944999
0.01,3.47372E-08,3.46534E-08,3.46534E-08,3.9982E-08,4.23622E-08,1.12E-07,1.12E-07,0,9.46E-08,6.68E-08,3.25E-08,9.53E-09,4.6936E-08,4.6936E-08,3.88802E-08,2.99999E-08,3.41654E-08,3.9982E-08,0,0,0.967127199,0.831723999,0.831723999
-0.01,3.39001E-08,3.38183E-08,3.38183E-08,3.9149E-08,5.51038E-08,7.81E-08,7.81E-08,0,1.06E-07,5.70E-08,0,6.27E-09,4.05102E-08,4.05102E-08,3.69041E-08,2.88887E-08,3.33321E-08,3.9149E-08,0,0,0.966486999,0.848615999,0.848615999
-0.01,3.33421E-08,3.32616E-08,3.32616E-08,2.88759E-08,5.61239E-08,5.12E-08,5.12E-08,0,9.12E-08,4.34E-08,0,4.99E-09,3.35257E-08,3.35257E-08,0,2.83332E-08,3.23599E-08,2.88759E-08,0,0,0.967082399,0.856120999,0.856120999
14.46,3.18075E-08,3.17308E-08,3.17308E-08,1.97134E-08,5.98038E-08,0.00E+00,0.00E+00,4.94484E-08,5.66E-08,3.11E-08,1.16E-08,0.00E+00,2.65412E-08,2.65412E-08,0,2.77776E-08,3.08322E-08,1.97134E-08,0,0,0.967064799,0.861533999,0.861533999
