interconnector_1_price,interconnector_2_price,interconnector_3_price,interconnector_4_price,interconnector_5_price
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
19.71,19.71,29.82,29.82,29.82
2.31,11.92,29.82,29.82,29.82
2.31,11.92,29.82,29.82,29.82
2.31,11.92,29.82,29.82,29.82
2.31,11.92,29.82,29.82,29.82
2.31,11.92,29.82,29.82,29.82
2.31,11.92,29.82,29.82,29.82
2.31,11.92,62.6,29.82,29.82
19.71,19.71,62.6,29.82,29.82
30.34,30.34,62.6,30.34,29.82
37.55,37.55,62.75,37.55,29.82
60.37,60.37,62.71,60.37,29.82
60.37,60.37,62.99,60.37,29.82
60.37,60.37,112.96,60.37,29.82
60.37,60.37,62.94,60.37,29.82
60.37,60.37,62.85,60.37,29.82
60.37,60.37,62.71,60.37,29.82
66.25,66.25,66.25,66.25,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.91,62.91,62.91,62.91,62.81
66.25,66.25,66.25,66.25,62.81
66.25,66.25,66.25,66.25,62.81
62.81,62.81,62.81,62.81,62.81
62.6,62.6,62.81,62.81,62.81
55.9,55.9,62.81,62.81,62.81
55.9,55.9,62.81,62.81,62.81
56.76,56.76,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
66.25,66.25,62.91,66.25,62.81
67.27,67.27,64.74,67.27,62.81
67.27,67.27,66.25,67.27,62.81
67.63,67.63,67.63,67.63,62.81
81.51,81.51,81.51,81.51,62.81
81.51,81.51,81.51,81.51,62.81
66.25,66.25,66.25,66.25,62.81
66.25,66.25,66.25,66.25,62.81
66.25,66.25,63.02,66.25,62.81
63.44,63.44,62.91,63.44,62.91
62.91,62.81,62.81,62.91,62.91
62.91,62.6,62.6,62.91,62.91
62.91,47.2,47.2,62.91,62.91
62.91,47.2,47.2,62.91,62.91
62.91,47.2,47.2,62.91,62.91
64.19,63.12,62.81,62.91,62.91
64.19,63.76,62.91,62.91,62.91
63.44,62.91,62.91,62.91,62.91
64.19,62.91,62.91,64.19,62.91
66.73,62.81,62.81,66.73,62.91
67.59,62.81,62.81,67.59,62.91
67.59,62.91,62.91,67.59,62.91
67.59,62.81,62.81,67.59,62.91
67.59,62.91,62.91,66.15,62.91
67.59,62.91,62.91,62.91,62.91
67.59,63.23,63.23,63.23,62.91
67.59,67.59,67.59,67.59,62.91
67.59,67.59,67.59,67.59,62.91
69.09,69.09,69.09,69.09,62.91
67.59,67.59,67.59,67.59,62.91
67.59,67.59,67.59,67.59,62.91
67.59,67.59,67.59,67.59,62.91
67.59,67.59,67.59,67.59,62.91
63.02,63.02,63.02,63.02,63.02
63.02,63.02,63.02,63.02,63.02
62.91,62.91,62.91,62.91,63.02
62.81,62.81,62.81,62.81,63.02
62.81,62.81,62.81,62.81,63.02
63.02,63.02,62.91,63.02,63.02
63.76,63.76,63.02,63.02,63.02
64.19,63.76,63.02,63.02,63.02
64.19,63.76,63.76,63.76,63.02
64.19,63.76,63.02,63.76,63.02
64.19,63.65,63.02,63.65,63.02
64.19,63.76,63.02,63.76,63.02
64.19,63.65,63.02,63.02,63.02
64.19,63.65,63.02,63.02,63.02
64.19,63.65,63.02,63.65,63.02
64.19,63.65,63.02,63.02,63.02
66.73,64.41,63.76,63.76,63.02
70.38,70.38,70.38,70.38,63.02
70.38,70.38,70.38,70.38,63.02
90.55,90.55,90.55,90.55,63.02
70.38,70.38,70.38,70.38,63.02
70.38,70.38,70.38,70.38,63.02
64.19,64.19,64.19,64.19,63.02
64.19,64.19,64.19,64.19,63.02
64.76,64.76,64.76,64.76,64.76
63.76,63.76,63.76,63.76,64.76
63.33,63.33,63.33,63.33,64.76
63.02,63.02,63.02,63.02,64.76
63.02,63.02,63.02,63.02,64.76
63.76,63.76,63.76,63.76,64.76
64.76,64.76,64.76,64.76,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,64.76,64.76,64.76
66.92,66.92,66.92,66.92,64.76
70.08,70.08,70.08,70.08,64.76
70.08,70.08,70.08,70.08,64.76
70.08,70.08,70.08,70.08,64.76
70.08,70.08,70.08,70.08,64.76
66.92,66.92,66.92,66.92,64.76
66.92,66.92,65.81,65.81,64.76
64.76,64.76,64.76,64.76,64.76
63.76,63.76,63.02,63.76,63.76
63.76,63.65,62.81,63.76,63.76
63.76,63.65,62.81,63.76,63.76
63.65,63.65,62.81,63.65,63.76
63.76,63.65,62.71,63.76,63.76
63.76,63.76,62.71,63.76,63.76
66.05,66.05,62.81,63.76,63.76
68.24,68.24,63.76,66.15,63.76
70.99,70.99,64.74,70.99,63.76
79.3,79.3,64.19,79.3,63.76
90.68,90.68,63.76,90.68,63.76
92.59,92.59,63.76,92.59,63.76
87.34,87.34,63.76,87.34,63.76
70.99,70.99,63.76,70.99,63.76
70.99,70.99,63.76,70.99,63.76
68.24,68.24,64.74,68.24,63.76
70.99,70.99,70.99,70.99,63.76
70.99,70.99,70.99,70.99,63.76
70.99,70.99,70.99,70.99,63.76
70.99,70.99,70.99,70.99,63.76
70.99,70.99,70.99,70.99,63.76
66.63,66.63,66.63,66.63,63.76
66.63,66.63,66.63,66.63,63.76
66.05,64.74,63.76,64.74,63.76
64.19,63.76,62.91,64.19,64.19
64.19,63.65,62.91,64.19,64.19
64.19,63.65,62.91,64.19,64.19
64.19,63.76,62.91,64.19,64.19
64.19,64.19,62.81,64.19,64.19
64.19,64.19,62.81,64.19,64.19
64.19,64.19,62.81,64.19,64.19
64.19,64.19,62.91,64.19,64.19
64.41,64.41,62.91,64.41,64.19
68.47,68.47,62.91,68.47,64.19
70.12,70.12,62.91,70.12,64.19
93.36,93.36,62.91,93.36,64.19
93.36,93.36,62.91,93.36,64.19
93.36,93.36,62.91,93.36,64.19
93.36,93.36,62.91,93.36,64.19
93.36,93.36,62.91,93.36,64.19
93.36,93.36,62.91,93.36,64.19
93.36,93.36,63.02,93.36,64.19
93.36,93.36,64.52,93.36,64.19
93.36,93.36,64.56,93.36,64.19
93.36,93.36,93.36,93.36,64.19
93.36,93.36,64.56,93.36,64.19
93.36,93.36,64.56,93.36,64.19
70.12,70.12,64.56,70.12,64.19
66.05,66.05,66.05,66.05,64.08
64.19,64.19,64.08,64.19,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
63.76,63.76,63.02,63.76,64.08
63.76,63.76,63.02,63.76,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.08,64.08,64.08,64.08,64.08
64.63,64.63,64.41,64.63,64.08
64.74,64.74,64.71,64.74,64.08
66.05,66.05,66.05,66.05,64.08
66.05,66.05,66.05,66.05,64.08
76.02,76.02,76.02,76.02,64.08
92.74,92.74,92.74,92.74,64.08
66.05,66.05,66.05,66.05,64.08
66.05,66.05,66.05,66.05,64.08
66.05,66.05,66.05,66.05,64.08
66.05,66.05,66.05,66.05,64.08
68.47,67.74,64.41,68.47,68.47
68.47,64.74,64.19,68.47,68.47
68.47,64.74,64.08,68.47,68.47
68.47,64.74,63.76,68.47,68.47
68.47,67.74,63.97,68.47,68.47
68.47,67.74,64.19,68.47,68.47
92.65,71.94,64.41,92.65,68.47
92.88,92.88,64.41,92.88,68.47
92.88,92.88,64.41,92.88,68.47
92.88,92.88,64.77,92.88,68.47
92.88,92.88,64.52,92.88,68.47
92.88,92.88,64.41,92.88,68.47
92.88,92.88,64.41,92.88,68.47
92.88,92.88,64.41,92.88,68.47
92.88,92.88,64.41,92.88,68.47
92.88,92.88,64.41,92.88,68.47
93.82,93.82,64.41,93.82,68.47
98.43,98.43,68.47,98.43,68.47
99.48,99.48,77.67,99.48,68.47
99.48,99.48,81.05,99.48,68.47
98.43,98.43,77.67,98.43,68.47
92.88,92.88,68.47,92.88,68.47
92.88,92.88,64.41,92.88,68.47
92.65,92.65,64.41,92.65,68.47
70.8,70.8,63.65,70.8,64.62
67.39,67.39,62.91,67.39,64.62
67.39,64.62,62.91,67.39,64.62
67.39,64.62,62.91,67.39,64.62
67.39,64.41,62.91,67.39,64.62
67.39,64.62,62.91,67.39,64.62
92.65,67.39,63.65,92.65,64.62
92.65,70.8,63.65,92.65,64.62
92.65,70.8,64.41,92.65,64.62
92.65,92.65,64.41,92.65,64.62
92.65,70.8,64.41,92.65,64.62
92.65,83.35,64.41,92.65,64.62
92.65,70.8,63.97,92.65,64.62
92.65,72.4,64.41,92.65,64.62
92.65,92.65,64.41,92.65,64.62
93.82,93.82,64.41,93.82,64.62
97.93,97.93,64.41,97.93,64.62
97.93,97.93,64.62,97.93,64.62
97.93,97.93,64.62,97.93,64.62
97.93,97.93,67.39,97.93,64.62
97.93,97.93,64.41,97.93,64.62
92.65,92.65,64.41,92.65,64.62
92.65,92.65,63.8,92.65,64.62
92.65,92.65,63.65,92.65,64.62
64.74,64.74,62.95,64.74,63.44
64.47,64.47,62.81,64.47,63.44
64.47,64.41,62.71,64.47,63.44
64.19,63.87,62.71,64.19,63.44
63.55,63.55,62.6,63.55,63.44
64.47,63.44,29.82,63.44,63.44
64.47,63.76,29.82,63.76,63.44
64.47,64.47,63.38,64.47,63.44
64.47,63.44,63.44,63.44,63.44
63.44,63.44,63.44,63.44,63.44
63.44,63.44,63.44,63.44,63.44
63.44,63.44,63.44,63.44,63.44
63.44,63.44,63.44,63.44,63.44
63.44,63.44,63.44,63.44,63.44
64.19,63.44,63.44,63.44,63.44
64.47,63.44,63.44,63.44,63.44
64.47,64.41,64.41,64.41,63.44
64.47,64.47,64.47,64.47,63.44
65.03,65.03,65.03,65.03,63.44
68.24,68.24,68.24,68.24,63.44
64.47,64.47,64.47,64.47,63.44
64.47,64.47,64.47,64.47,63.44
64.47,64.47,64.47,64.47,63.44
63.44,63.44,63.44,63.44,63.44
62.81,62.81,62.75,62.81,62.81
62.81,62.81,62.6,62.81,62.81
62.81,62.81,62.6,62.81,62.81
62.6,62.6,29.82,62.6,62.81
62.6,62.6,29.82,62.6,62.81
62.81,62.81,11.92,62.81,62.81
62.81,62.81,29.13,62.81,62.81
62.81,62.81,62.71,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.71,62.71,62.71,62.71,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.95,62.95,62.95,62.95,62.81
63.76,63.76,63.76,63.76,62.81
71.36,71.36,71.36,71.36,62.81
71.36,71.36,71.36,71.36,62.81
71.36,71.36,86.34,71.36,62.81
71.36,71.36,71.36,71.36,62.81
64.08,64.08,64.08,64.08,62.81
62.91,62.91,62.91,62.91,62.81
63.12,63.12,63.12,63.12,63.33
63.02,63.02,63.02,63.02,63.33
63.02,63.02,63.02,63.02,63.02
63.02,63.02,63.02,63.02,63.02
63.02,63.02,63.02,63.02,63.33
63.33,63.33,63.02,63.33,63.33
64.81,64.81,63.33,63.33,63.33
66.73,66.73,65.17,66.73,63.33
63.76,63.76,63.76,63.76,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.02,63.33,63.33
63.33,63.33,63.02,63.33,63.33
63.33,63.33,63.02,63.33,63.33
64.52,64.52,63.33,64.52,63.33
73.73,73.73,63.33,73.73,63.33
73.73,73.73,73.73,73.73,63.33
73.73,73.73,73.73,73.73,63.33
91.68,91.68,73.73,91.68,63.33
91.68,91.68,73.73,91.68,63.33
73.73,73.73,73.73,73.73,63.33
73.73,70.8,63.33,70.8,63.33
64.94,64.49,63.33,64.49,63.33
64.19,64.19,63.02,64.19,63.33
63.64,63.64,62.71,62.81,62.71
62.91,62.91,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.71,62.71,62.6,62.71,62.71
62.71,62.71,62.6,62.71,62.71
62.71,62.71,62.71,62.71,62.71
62.6,62.6,62.6,62.6,62.71
62.6,62.6,62.6,62.6,62.71
45.14,45.14,45.14,45.14,62.71
45.14,45.14,45.14,45.14,62.71
45.14,45.14,45.14,45.14,62.71
57.87,57.87,57.87,57.87,62.71
62.71,62.71,62.71,62.71,62.71
62.91,62.91,62.91,62.91,62.71
65.36,65.36,65.36,65.36,62.71
66.14,66.14,66.14,66.14,62.71
66.14,66.14,66.14,66.14,62.71
66.14,66.14,66.14,66.14,62.71
66.14,66.14,66.14,66.14,62.71
66.14,66.14,66.14,66.14,62.71
66.14,66.14,64.67,64.67,62.71
63.64,63.64,62.81,62.81,62.71
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.71,62.71,62.71,62.71,62.81
62.6,62.6,62.71,62.6,62.81
62.6,62.6,62.71,62.6,62.81
62.6,62.6,62.6,62.6,62.81
62.6,62.6,62.6,62.6,62.81
62.71,62.71,62.71,62.71,62.81
62.81,62.81,62.81,62.81,62.81
65.01,65.01,62.81,65.01,62.81
71.36,71.36,64.74,71.36,62.81
91.09,91.09,71.36,91.09,62.81
91.09,91.09,91.06,91.09,62.81
91.09,91.09,71.36,91.09,62.81
71.36,71.36,71.36,71.36,62.81
71.36,71.36,63.04,71.36,62.81
71.36,71.36,62.95,71.36,62.81
67.48,67.48,62.81,67.48,62.81
64.74,64.41,62.71,64.74,62.71
63.65,63.65,62.71,63.65,62.71
63.23,63.23,62.6,63.23,62.71
63.23,63.23,62.6,63.23,62.71
64.19,63.33,62.6,64.19,62.71
66.73,63.65,62.6,66.73,62.71
69.87,65.9,62.71,69.87,62.71
69.87,66.73,62.71,69.87,62.71
63.23,63.23,62.81,63.23,62.71
62.71,62.71,62.71,62.71,62.71
47.75,47.75,47.75,47.75,62.71
47.75,47.75,47.75,47.75,62.71
47.75,47.75,47.75,47.75,62.71
59.96,47.75,47.75,59.96,62.71
63.02,62.6,62.6,63.02,62.71
66.73,63.65,62.71,66.73,62.71
69.87,67.63,67.63,69.87,62.71
69.87,69.87,69.87,69.87,62.71
69.87,69.87,69.87,69.87,62.71
69.87,69.87,69.87,69.87,62.71
69.87,69.87,69.87,69.87,62.71
66.73,66.73,66.73,66.73,62.71
66.73,66.73,66.73,66.73,62.71
64.41,64.41,64.41,64.41,62.71
63.02,63.02,62.91,63.02,62.91
62.91,62.91,62.91,62.91,62.91
62.91,62.91,62.81,62.91,62.91
62.91,62.91,62.71,62.91,62.91
62.91,62.91,62.71,62.91,62.91
64.19,63.65,62.91,64.19,62.91
64.74,64.41,62.91,64.74,62.91
64.63,64.63,63.06,64.63,62.91
63.65,63.65,63.65,63.65,62.91
62.91,62.91,62.91,62.91,62.91
62.81,62.81,62.81,62.81,62.91
62.71,62.71,62.81,62.81,62.91
62.71,62.71,62.71,62.71,62.91
62.91,62.91,62.91,62.91,62.91
64.19,63.65,63.02,63.65,62.91
64.74,64.74,63.65,64.74,62.91
65.68,65.68,64.39,65.68,62.91
90.79,90.79,75.48,90.79,62.91
90.79,90.79,90.79,90.79,62.91
75.48,75.48,75.48,75.48,62.91
65.68,65.68,65.68,65.68,62.91
64.63,64.63,64.63,64.63,62.91
64.63,64.63,64.63,64.63,62.91
64.41,64.41,63.76,63.76,62.91
63.33,63.33,63.02,63.33,63.33
63.33,63.33,63.02,63.33,63.33
63.33,63.33,62.91,63.33,63.33
63.33,63.33,62.91,63.33,63.33
63.33,63.33,62.91,63.33,63.33
63.33,63.33,62.91,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.33,63.33,63.33,63.33,63.33
63.76,63.76,63.76,63.76,63.33
65.11,65.11,64.08,64.08,63.33
70.12,70.12,64.53,64.53,63.33
92.14,92.14,76.33,76.33,63.33
92.14,92.14,92.14,92.14,63.33
92.14,92.14,74.72,74.72,63.33
71.14,71.14,64.65,64.65,63.33
70.12,70.12,63.76,63.76,63.33
70.12,70.12,63.33,63.33,63.33
65.74,65.74,63.02,63.33,63.33
68.11,68.11,62.81,68.11,68.11
68.11,68.11,62.6,68.11,68.11
68.11,68.11,52.41,68.11,68.11
68.11,68.11,52.41,68.11,68.11
68.11,68.11,52.41,68.11,68.11
71.73,64.74,37.35,71.73,68.11
92.65,73.07,62.6,92.65,68.11
92.65,91.96,62.81,92.65,68.11
92.65,64.74,63.02,92.65,68.11
92.65,64.41,63.02,92.65,68.11
92.65,63.76,62.81,92.65,68.11
92.65,63.65,62.86,92.65,68.11
92.65,63.65,62.91,92.65,68.11
92.65,63.76,63.02,92.65,68.11
92.65,64.41,63.02,92.65,68.11
92.65,68.11,64.37,92.65,68.11
98.96,98.96,68.11,98.96,68.11
98.96,98.96,76.53,98.96,68.11
98.96,98.96,76.53,98.96,68.11
98.96,91.92,76.53,98.96,68.11
92.65,68.11,68.11,92.65,68.11
92.65,68.11,68.11,92.65,68.11
92.65,64.74,64.37,92.65,68.11
92.65,64.41,64.37,92.65,68.11
64.19,63.76,63.02,64.19,64.19
64.19,63.12,62.95,64.19,64.19
64.19,62.81,62.81,64.19,64.19
64.19,62.6,62.6,64.19,64.19
64.19,62.6,54.86,64.19,64.19
64.19,62.6,62.6,64.19,64.19
65.14,64.19,60.86,65.14,64.19
66.73,64.19,62.71,66.73,64.19
64.74,62.89,62.89,64.74,64.19
64.19,62.6,62.6,64.19,64.19
64.19,48.28,48.28,64.19,64.19
64.19,62.6,62.6,64.19,64.19
64.19,62.6,62.6,64.19,64.19
64.19,63.65,62.71,64.19,64.19
65.14,64.19,62.81,65.14,64.19
66.73,64.41,63.02,66.73,64.19
70.62,70.62,64.19,70.62,64.19
68.24,68.24,64.62,68.24,64.19
65.14,65.14,64.62,65.14,64.19
64.62,64.62,64.62,64.62,64.19
64.19,64.19,64.19,64.19,64.19
64.19,64.19,64.19,64.19,64.19
64.19,64.19,64.19,64.19,64.19
64.19,64.19,62.91,64.19,64.19
63.03,63.03,57.39,63.03,57.39
62.99,62.99,57.39,62.99,57.39
62.71,62.71,39.01,62.71,57.39
62.6,62.6,39.01,62.6,57.39
57.99,57.99,39.01,57.99,57.39
57.87,57.87,39.01,57.87,57.39
57.87,57.87,57.39,57.87,57.39
57.39,57.39,57.39,57.39,57.39
47.3,47.3,47.3,47.3,57.39
47.3,47.3,57.39,57.39,57.39
39.01,39.01,57.39,39.01,57.39
29.82,29.82,57.39,37.16,57.39
39.01,39.01,57.39,57.39,57.39
47.3,47.3,62.6,57.39,57.39
57.39,57.39,59.89,57.39,57.39
64.19,64.19,64.19,64.19,57.39
69.23,69.23,69.23,69.23,57.39
69.23,69.23,69.23,69.23,57.39
69.23,74.51,78.1,69.23,57.39
69.23,69.23,69.23,69.23,57.39
69.23,69.23,69.23,69.23,57.39
69.23,69.23,69.23,69.23,57.39
69.23,69.23,69.23,69.23,57.39
69.23,69.23,69.23,69.23,57.39
62.91,62.91,62.91,62.91,62.71
62.91,62.91,62.91,62.91,62.71
62.81,62.81,62.81,62.81,62.71
62.81,62.81,62.81,62.81,62.71
62.81,62.81,62.81,62.81,62.71
62.81,62.81,62.81,62.81,62.71
62.91,62.91,62.91,62.91,62.71
62.71,62.71,62.71,62.71,62.71
49.03,49.03,62.71,62.71,62.71
49.03,49.03,62.71,62.71,62.71
49.03,49.03,62.71,62.71,62.71
49.03,49.03,62.71,62.71,62.71
49.03,49.03,62.71,62.71,62.71
49.03,49.03,62.71,62.71,62.71
62.71,62.71,62.71,62.71,62.71
63.02,63.02,63.02,63.02,62.71
71.17,71.17,64.93,71.17,62.71
71.7,71.7,70.52,71.7,62.71
82.58,82.58,82.58,82.58,62.71
71.7,71.7,71.7,71.7,62.71
71.7,71.7,70.52,71.7,62.71
71.7,71.7,70.52,71.7,62.71
71.7,71.7,70.52,71.7,62.71
70.27,70.27,64.41,70.27,62.71
66.05,66.05,64.41,66.05,66.05
66.05,66.05,64.08,66.05,66.05
66.05,66.05,63.02,66.05,66.05
66.05,66.05,62.91,66.05,66.05
66.05,66.05,62.91,66.05,66.05
67.63,67.63,63.65,67.63,66.05
96.01,96.01,64.41,96.01,66.05
96.01,96.01,65.48,96.01,66.05
66.05,66.05,64.52,66.05,66.05
66.05,64.52,64.52,66.05,66.05
66.05,64.41,64.41,66.05,66.05
66.05,64.41,64.41,66.05,66.05
66.05,64.41,64.41,66.05,66.05
66.05,64.41,64.41,66.05,66.05
91.68,66.05,64.52,91.68,66.05
96.01,96.01,64.63,96.01,66.05
96.01,96.01,66.05,96.01,66.05
96.01,96.01,75.03,96.01,66.05
96.4,96.4,96.4,96.4,66.05
96.01,96.01,79.24,96.01,66.05
96.01,96.01,66.05,96.01,66.05
92.65,92.65,66.05,92.65,66.05
92.65,92.65,66.05,92.65,66.05
91.68,70.8,64.41,91.68,66.05
70.12,67.29,63.02,70.12,67.29
68.24,64.74,62.91,68.24,67.29
68.24,64.74,62.91,68.24,67.29
68.24,64.41,62.81,68.24,67.29
78.76,64.41,62.71,78.76,67.29
92.65,64.41,62.71,92.65,67.29
97.79,67.29,63.02,97.79,67.29
97.79,70.8,64.41,97.79,67.29
67.29,64.41,64.41,67.29,67.29
67.29,64.41,64.41,67.29,67.29
67.29,64.41,64.41,67.29,67.29
67.29,63.87,64.41,67.29,67.29
67.29,64.41,64.41,67.29,67.29
67.29,64.41,64.52,67.29,67.29
91.52,64.74,64.74,91.52,67.29
92.65,83.35,66.73,92.65,67.29
97.79,96.82,71.97,97.79,67.29
97.79,97.79,71.97,97.79,67.29
97.79,97.79,95.09,97.79,67.29
97.79,97.79,71.97,97.79,67.29
92.65,72.55,71.97,92.65,67.29
92.65,67.29,67.29,92.65,67.29
92.65,67.29,67.29,92.65,67.29
78.76,64.63,64.63,78.76,67.29
65.86,64.19,64.19,65.86,64.41
64.74,64.08,64.08,64.74,64.41
64.74,63.87,63.65,64.74,64.41
64.74,63.87,63.02,64.74,64.41
64.74,63.87,62.91,64.74,64.41
65.86,63.87,63.02,65.86,64.41
93.67,64.41,64.19,93.67,64.41
68.24,64.41,64.41,68.24,64.41
64.41,64.41,64.41,64.41,64.41
64.41,64.41,64.41,64.41,64.41
64.41,63.87,64.41,64.41,64.41
64.41,63.87,64.41,64.41,64.41
64.41,63.87,64.41,64.41,64.41
64.41,64.41,64.41,64.41,64.41
65.86,64.41,64.41,65.86,64.41
93.67,64.63,64.41,93.67,64.41
93.67,92.9,64.41,93.67,64.41
93.67,93.67,80.74,93.67,64.41
93.67,92.9,90.1,93.67,64.41
93.67,80.74,80.74,93.67,64.41
69.78,64.41,64.41,69.78,64.41
65.86,64.41,64.41,65.86,64.41
64.74,64.41,64.41,64.74,64.41
64.41,64.41,64.41,64.41,64.41
64.19,63.76,63.76,64.19,63.76
63.76,63.76,63.76,63.76,63.76
63.76,63.76,63.76,63.76,63.76
63.76,63.65,63.65,63.76,63.76
64.19,63.65,63.65,63.76,63.76
64.19,63.76,63.76,63.97,63.76
67.63,64.41,63.76,67.63,63.76
67.63,67.63,64.19,67.63,63.76
64.04,64.04,64.04,64.04,63.76
63.76,63.76,63.76,63.76,63.76
63.23,63.23,63.23,63.23,63.76
63.23,63.23,63.23,63.23,63.76
63.23,63.23,63.23,63.23,63.76
63.76,63.65,63.23,63.76,63.76
64.19,63.76,63.76,64.19,63.76
70.62,63.76,63.76,70.62,63.76
91.98,64.19,64.19,91.98,63.76
91.98,64.74,64.74,91.98,63.76
91.98,66.83,66.83,91.98,63.76
67.63,64.49,64.49,67.63,63.76
64.52,64.19,64.19,64.52,63.76
64.19,64.08,64.08,64.19,63.76
64.19,63.76,63.76,63.76,63.76
64.19,63.65,63.65,63.76,63.76
63.12,62.81,62.81,62.81,62.81
63.12,62.81,62.81,62.81,62.81
63.12,62.71,62.71,62.81,62.81
63.12,62.6,62.6,62.81,62.81
63.12,62.6,62.6,63.02,62.81
63.12,62.71,62.71,63.12,62.81
63.3,63.3,62.71,63.3,62.81
63.3,63.3,62.81,63.3,62.81
63.12,63.12,62.91,63.12,62.81
62.91,62.81,62.81,62.91,62.81
62.81,62.71,62.71,62.81,62.81
62.81,62.6,62.6,62.81,62.81
62.81,62.6,62.6,62.81,62.81
62.81,62.6,62.6,62.81,62.81
63.12,62.6,62.6,63.12,62.81
63.12,62.81,62.81,63.12,62.81
63.33,62.81,62.81,63.33,62.81
91.39,68.03,63.02,66.15,62.81
68.03,68.03,68.03,68.03,62.81
63.3,63.3,63.02,63.02,62.81
63.12,63.12,63.1,63.1,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
62.81,62.81,62.81,62.81,62.81
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
37.64,37.64,37.64,37.64,29.82
37.64,37.64,37.64,37.64,29.82
37.64,37.64,37.64,37.64,29.82
37.64,37.64,37.64,37.64,29.82
37.64,37.64,37.64,37.64,29.82
37.64,37.64,37.64,37.64,29.82
29.82,29.82,29.82,29.82,29.82
29.82,25.19,29.82,29.82,29.82
29.82,25.19,29.82,29.82,29.82
29.82,25.19,29.82,29.82,29.82
29.82,11.92,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
29.82,29.82,29.82,29.82,29.82
29.82,37.64,37.64,29.82,29.82
29.82,37.64,37.64,29.82,29.82
29.06,37.64,37.64,29.06,29.82
25.19,37.64,37.64,25.19,29.82
25.19,37.64,37.64,25.19,29.82
2.31,37.64,37.64,2.31,29.82
9.49,15.21,15.21,9.49,11.92
9.49,15.21,15.21,9.49,11.92
11.92,15.21,15.21,11.92,11.92
11.92,11.92,11.92,11.92,11.92
11.92,15.21,11.92,11.92,11.92
15.21,15.21,15.21,15.21,11.92
15.21,15.21,11.92,11.92,11.92
15.21,15.21,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
9.49,9.49,9.49,9.49,11.92
9.49,9.49,9.49,9.49,11.92
9.49,9.49,9.49,9.49,11.92
9.49,9.49,9.49,9.49,11.92
9.49,9.49,9.49,9.49,11.92
11.92,11.92,11.92,11.92,11.92
15.21,11.92,11.92,11.92,11.92
15.21,11.92,11.92,11.92,11.92
15.21,15.21,15.21,15.21,11.92
15.21,15.21,15.21,15.21,11.92
15.21,15.21,15.21,15.21,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
11.92,11.92,11.92,11.92,11.92
9.49,11.92,11.92,9.49,11.92
2.31,11.92,11.92,2.31,11.92
2.31,11.92,11.92,2.31,11.92
2.31,2.31,2.31,2.31,11.92
2.31,2.31,2.31,2.31,11.92
