Input Name,GM0482_alblasserdam,GM0505_dordrecht,GM0523_hardinxveld_giessendam,GM0531_hendrik_ido_ambacht,GM0590_papendrecht,GM0610_sliedrecht,GM0642_zwijndrecht
external_coupling_industry_other_non_specified_useful_energetic_demand,0.4850905389,0.8110835432,0.094066169,0.014950251099999999,0.16329678369999998,0.0692640841,0.13640686079999995
external_coupling_industry_other_non_specified_useful_non_energetic_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_oil_in_crude_oil_non_energetic_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_other_oil_in_crude_oil_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_other_paper_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
external_coupling_industry_other_paper_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_ccus_capture_potential,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_ccus_captured_co2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_ccus_electricity_use,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_heater_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_p2h_capacity,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_industry_other_paper_useful_energetic_demand_excluding_electricity,0.0,0.00251944128,0.0,0.0,0.0,0.0,0.00235263312
external_coupling_industry_other_paper_useful_energetic_demand_for_electricity,0.0,0.0016002432,0.0,0.0,0.0,0.0,0.0003512664
external_coupling_interconnector_10_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_10_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_10_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_11_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_11_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_11_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_12_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_12_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_12_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_1_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_1_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_1_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_2_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_2_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_2_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_3_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_3_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_3_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_4_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_4_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_4_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_5_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_5_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_5_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_6_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_6_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_6_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_7_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_7_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_7_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_8_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_8_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_8_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_9_flh_of_export_user_curve,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084,5427.6084
external_coupling_interconnector_9_flh_of_import_user_curve,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_interconnector_9_must_run,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_molecules_other_utilisation_demand,0.0,0.0,0.0,0.0,0.0,0.0,0.0
external_coupling_non_biogenic_waste_max_demand,0.03666302826996875,0.2167629157578789,0.032976447421456265,0.05657019948217909,0.058988947273770034,0.04571871769815326,0.08154870292207558
external_coupling_waste_mix_biogenic_waste_share,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999,57.99999999999999
external_coupling_waste_mix_non_biogenic_waste_share,42.0,42.0,42.0,42.0,42.0,42.0,42.0
flexibility_heat_pump_space_heating_cop_cutoff_crude_oil,3.47201,3.47201,3.47201,3.47201,3.47201,3.47201,3.47201
flexibility_heat_pump_space_heating_cop_cutoff_gas,2.6,2.6,2.6,2.6,2.6,2.6,2.6
flexibility_heat_pump_water_heating_cop_cutoff,6.0,6.0,6.0,6.0,6.0,6.0,6.0
flexibility_outdoor_temperature,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flexibility_residual_load_curve_moving_average,72.0,72.0,72.0,72.0,72.0,72.0,72.0
flh_of_energy_chp_local_ht_wood_pellets_ccs_must_run,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0
flh_of_energy_chp_local_mt_wood_pellets_ccs_must_run,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0,8500.0
flh_of_energy_hydrogen_wind_turbine_offshore,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232
flh_of_energy_power_wind_turbine_coastal,2644.0,2644.0,2644.0,2644.0,2644.0,2644.0,2644.0
flh_of_energy_power_wind_turbine_coastal_user_curve,2644.0,2644.0,2644.0,2644.0,2644.0,2644.0,2644.0
flh_of_energy_power_wind_turbine_inland,2069.333333,2069.333333,2069.333333,2069.333333,2069.333333,2069.333333,2069.333333
flh_of_energy_power_wind_turbine_inland_user_curve,2069.333333,2069.333333,2069.333333,2069.333333,2069.333333,2069.333333,2069.333333
flh_of_energy_power_wind_turbine_offshore,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232
flh_of_energy_power_wind_turbine_offshore_user_curve,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232,3733.54232
flh_of_energy_power_wood_pellets_ccs_must_run,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0,7500.0
flh_of_geothermal_heat,,,,,,,
flh_of_hydro_river,,,,,,,
flh_of_solar_pv_solar_radiation,867.0,867.0,867.0,867.0,867.0,867.0,867.0
flh_of_solar_pv_solar_radiation_user_curve,867.0,867.0,867.0,867.0,867.0,867.0,867.0
flh_of_solar_thermal,,,,,,,
fuel_production_coal,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuel_production_crude_oil,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuel_production_lignite,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuel_production_natural_gas,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuel_production_uranium_oxide,0.0,0.0,0.0,0.0,0.0,0.0,0.0
green_gas_total_share,0.6476900129942476,0.5729699954936467,0.6773799388962635,0.6742804552161542,0.6309195975221146,0.668228398969644,0.6543214613790393
heat_storage_enabled_ht,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_storage_enabled_lt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
heat_storage_enabled_mt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
holon_gas_households_useful_demand_heat_per_person_absolute,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_clothes_dryer_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_computer_media_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_dishwasher_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_fridge_freezer_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_other_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_television_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_vacuum_cleaner_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_appliances_washing_machine_electricity_efficiency,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_behavior_low_temperature_washing,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_behavior_standby_killer_turn_off_appliances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_behavior_turn_off_the_light,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_bio_kerosene_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_biodiesel_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_cooker_halogen_electricity_share,29.77955416612205,28.052285015194904,29.104268852465896,31.03963573731313,29.958740136477203,28.39868986753345,27.904237052506613
households_cooker_induction_electricity_share,11.167332829680447,10.519606897074423,10.914100836665172,11.63986341961271,11.234527568668232,10.649508716903602,10.464088910979887
households_cooker_network_gas_share,55.33066874386306,55.572638302440346,56.343596714504976,53.440546386782195,50.71876729385254,57.401965192068396,55.17686200552754
households_cooker_resistive_electricity_share,3.7224442603344503,3.5065356170735624,3.6380335963639605,3.8799544562919697,3.744842506566081,3.5498362234945464,3.488029621789383
households_cooker_wood_pellets_share,0.0,2.3489341682167577,0.0,0.0,4.34312249443595,0.0,2.9667824091965764
households_cooling_airconditioning_electricity_share,65.22925321269824,65.22925321269824,65.22925321269824,65.22925321269824,65.22925321269824,65.22925321269824,65.22925321269824
households_cooling_heatpump_air_water_electricity_share,26.100382033843733,26.100382033843733,26.100382033843733,26.100382033843733,26.100382033843733,26.100382033843733,26.100382033843733
households_cooling_heatpump_ground_water_electricity_share,8.670364753458024,8.670364753458024,8.670364753458024,8.670364753458024,8.670364753458024,8.670364753458024,8.670364753458024
households_cooling_heatpump_surface_water_water_ts_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_diesel_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_flexibility_consumer_electricity_price,22.5,22.5,22.5,22.5,22.5,22.5,22.5
households_flexibility_consumer_gas_price,81.4,81.4,81.4,81.4,81.4,81.4,81.4
households_flexibility_p2p_electricity_market_penetration,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_coal_heat_output_capacity,9.9,9.9,9.9,9.9,9.9,9.9,9.9
households_heater_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_combined_hydrogen_heat_output_capacity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
households_heater_combined_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_combined_network_gas_heat_output_capacity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
households_heater_combined_network_gas_share,86.77598967659196,89.08301435393064,85.69572470207699,87.83133800180603,82.00773065704306,88.38453139616037,89.27025038706302
households_heater_crude_oil_heat_output_capacity,10.5,10.5,10.5,10.5,10.5,10.5,10.5
households_heater_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_district_heating_ht_steam_hot_water_heat_output_capacity,10.0,10.0,10.0,10.0,10.0,10.0,10.0
households_heater_district_heating_ht_steam_hot_water_share,0.0,2.871450929227446,0.0,0.43224119427791957,6.652767982722635,0.45179648109969694,0.0
households_heater_district_heating_lt_steam_hot_water_heat_output_capacity,10.0,10.0,10.0,10.0,10.0,10.0,10.0
households_heater_district_heating_lt_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_district_heating_mt_steam_hot_water_heat_output_capacity,10.0,10.0,10.0,10.0,10.0,10.0,10.0
households_heater_district_heating_mt_steam_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_electricity_heat_output_capacity,6.0,6.0,6.0,6.0,6.0,6.0,6.0
households_heater_electricity_share,1.7947941295149454,1.578091197143995,1.4324920070418043,1.6054761430108089,1.7054917561858527,1.3025761500937907,1.404090330848715
households_heater_heatpump_air_water_electricity_heat_output_capacity,10.0,10.0,10.0,10.0,10.0,10.0,10.0
households_heater_heatpump_air_water_electricity_share,3.0272729054968948,2.4217446587958387,2.275924598851617,2.550759535680316,2.3969457136289583,2.0695159814524393,2.214040774173497
households_heater_heatpump_ground_water_electricity_heat_output_capacity,10.0,10.0,10.0,10.0,10.0,10.0,10.0
households_heater_heatpump_ground_water_electricity_share,1.0056475208163902,0.8044935452453439,0.7560527252908794,0.8473517529912393,0.7962554383734295,0.6874846374961813,0.7354951750438616
households_heater_heatpump_pvt_electricity_heat_output_capacity,7.8,7.8,7.8,7.8,7.8,7.8,7.8
households_heater_heatpump_pvt_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_heatpump_surface_water_water_ts_electricity_heat_output_capacity,10.0,10.0,10.0,10.0,10.0,10.0,10.0
households_heater_heatpump_surface_water_water_ts_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_hybrid_crude_oil_heatpump_air_water_electricity_heat_output_capacity,12.200000000000001,12.200000000000001,12.200000000000001,12.200000000000001,12.200000000000001,12.200000000000001,12.200000000000001
households_heater_hybrid_crude_oil_heatpump_air_water_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_hybrid_heatpump_air_water_electricity_heat_output_capacity,4.9,4.9,4.9,4.9,4.9,4.9,4.9
households_heater_hybrid_heatpump_air_water_electricity_share,0.211957332710298,0.1713945410973685,0.1604424048172428,0.17645359472266722,0.16538932989111133,0.1469789125483225,0.1566446285096272
households_heater_hybrid_hydrogen_heatpump_air_water_electricity_heat_output_capacity,4.8999999999999995,4.8999999999999995,4.8999999999999995,4.8999999999999995,4.8999999999999995,4.8999999999999995,4.8999999999999995
households_heater_hybrid_hydrogen_heatpump_air_water_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_heater_network_gas_heat_output_capacity,22.0,22.0,22.0,22.0,22.0,22.0,22.0
households_heater_network_gas_share,2.485562215594753,2.4345945549937986,2.4598210193491026,2.449691046191304,2.349999175933056,2.288354489337794,2.470329163410744
households_heater_wood_pellets_heat_output_capacity,10.1,10.1,10.1,10.1,10.1,10.1,10.1
households_heater_wood_pellets_share,4.69877621927476,0.6352162195655703,7.219542542572374,4.106688731319701,3.9254199462219033,4.668761951811389,3.749149540950536
households_insulation_level_apartments_1945_1964,248.6129395,234.0629673,152.6682813,270.8510774,219.249356,240.8325728,236.4465374
households_insulation_level_apartments_1965_1984,180.8901319,176.7252095,178.9555758,194.4006969,222.729626,147.1402578,162.5975491
households_insulation_level_apartments_1985_2004,145.9811861,141.7660918,166.31626,171.245917,165.5070626,153.1559933,170.2141667
households_insulation_level_apartments_2005_present,119.7914927,114.1619158,121.1969047,113.8509433,113.1838373,114.127984,131.4213706
households_insulation_level_apartments_before_1945,276.0195032,251.0599838,323.4324761,134.8506667,322.8518732,235.3595448,233.931343
households_insulation_level_apartments_future,65.0,65.0,65.0,65.0,65.0,65.0,65.0
households_insulation_level_detached_houses_1945_1964,278.9317219,277.9304772,307.9609628,298.0035945,268.575142,309.3798034,282.1563007
households_insulation_level_detached_houses_1965_1984,234.441853,225.8015053,219.0669813,227.2127753,209.6189745,245.7997687,213.7973086
households_insulation_level_detached_houses_1985_2004,163.1637235,166.4572528,155.3955151,148.9691194,151.4668503,162.2534784,158.5496013
households_insulation_level_detached_houses_2005_present,120.8308411,116.6449708,118.3606879,116.2687619,116.14724,121.1064639,126.7787688
households_insulation_level_detached_houses_before_1945,320.4330357,317.9289385,319.9038565,303.2795267,315.4744643,299.426537,308.349205
households_insulation_level_detached_houses_future,55.0,55.0,55.0,55.0,55.0,55.0,55.0
households_insulation_level_semi_detached_houses_1945_1964,281.2239141,249.3607287,245.39716,227.6643629,265.1840934,227.1291443,250.5855028
households_insulation_level_semi_detached_houses_1965_1984,214.6528241,209.9581444,193.8237303,207.8972972,207.2407035,211.2147133,212.7870159
households_insulation_level_semi_detached_houses_1985_2004,167.2690178,162.4963704,163.7013131,162.4876337,159.9592967,165.9696463,174.0194403
households_insulation_level_semi_detached_houses_2005_present,117.1260294,117.1178789,115.9086795,118.4829158,114.4486506,116.4018016,114.9072205
households_insulation_level_semi_detached_houses_before_1945,303.1922423,303.4000938,313.4490672,301.0663646,308.8850999,303.2681204,299.3834755
households_insulation_level_semi_detached_houses_future,55.0,55.0,55.0,55.0,55.0,55.0,55.0
households_insulation_level_terraced_houses_1945_1964,249.9111065,228.6584289,210.2197456,226.5070783,247.8187322,208.0161011,237.4109905
households_insulation_level_terraced_houses_1965_1984,203.1984332,194.2325416,168.9725003,200.4647896,197.3708342,194.2401362,200.4952374
households_insulation_level_terraced_houses_1985_2004,157.521596,158.6652111,156.6333392,154.5122755,159.9756754,175.3158573,165.3727993
households_insulation_level_terraced_houses_2005_present,114.8518767,117.5274154,115.173304,115.1529387,111.533058,111.9768116,116.6209194
households_insulation_level_terraced_houses_before_1945,272.7214624,285.5902165,286.1829705,290.7900984,295.0328651,268.3196681,276.2676732
households_insulation_level_terraced_houses_future,55.0,55.0,55.0,55.0,55.0,55.0,55.0
households_kerosene_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_lighting_efficient_fluorescent_electricity_share,48.499999965629,48.499999965629,48.499999965628994,48.499999965629,48.499999965628994,48.499999965629,48.499999965629
households_lighting_incandescent_electricity_share,40.92857150621076,40.92857150621075,40.92857150621075,40.92857150621076,40.92857150621075,40.92857150621075,40.92857150621075
households_lighting_led_electricity_share,10.571428528160245,10.571428528160245,10.571428528160245,10.571428528160245,10.571428528160247,10.571428528160245,10.571428528160245
households_lpg_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_number_of_apartments_1945_1964,323.0,5556.0,104.0,229.0,466.0,577.0,2041.0
households_number_of_apartments_1965_1984,1131.0,8578.0,778.0,1040.0,2218.0,1783.0,3730.0
households_number_of_apartments_1985_2004,683.0,4392.0,484.0,540.0,1214.0,666.0,1382.0
households_number_of_apartments_2005_present,438.0,2064.0,358.0,1021.0,880.0,1126.0,804.0
households_number_of_apartments_before_1945,42.0,3381.0,95.0,5.0,14.0,56.0,72.0
households_number_of_apartments_future,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_number_of_detached_houses_1945_1964,52.0,145.0,89.0,55.0,34.0,62.0,97.0
households_number_of_detached_houses_1965_1984,51.0,160.0,147.0,134.0,64.0,54.0,205.0
households_number_of_detached_houses_1985_2004,145.0,359.0,282.0,198.0,201.0,154.0,145.0
households_number_of_detached_houses_2005_present,89.0,375.0,119.0,246.0,49.0,41.0,42.0
households_number_of_detached_houses_before_1945,154.0,463.0,505.0,177.0,134.0,298.0,184.0
households_number_of_detached_houses_future,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_number_of_inhabitants,0.020069,0.118654,0.018051,0.030966,0.03229,0.025026,0.044639
households_number_of_semi_detached_houses_1945_1964,567.0,1462.0,462.0,519.0,496.0,293.0,1126.0
households_number_of_semi_detached_houses_1965_1984,357.0,2621.0,529.0,817.0,1125.0,591.0,1552.0
households_number_of_semi_detached_houses_1985_2004,411.0,1908.0,362.0,600.0,857.0,488.0,788.0
households_number_of_semi_detached_houses_2005_present,194.0,697.0,228.0,667.0,110.0,197.0,74.0
households_number_of_semi_detached_houses_before_1945,332.0,2213.0,711.0,237.0,204.0,933.0,587.0
households_number_of_semi_detached_houses_future,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_number_of_terraced_houses_1945_1964,1050.0,2275.0,331.0,1068.0,1112.0,524.0,1955.0
households_number_of_terraced_houses_1965_1984,986.0,6448.0,1039.0,1760.0,2918.0,1340.0,3340.0
households_number_of_terraced_houses_1985_2004,792.0,4962.0,461.0,1335.0,1809.0,796.0,1618.0
households_number_of_terraced_houses_2005_present,314.0,1178.0,254.0,1583.0,394.0,432.0,184.0
households_number_of_terraced_houses_before_1945,245.0,6233.0,129.0,78.0,112.0,522.0,623.0
households_number_of_terraced_houses_future,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_other_bio_oil_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_other_oil_in_crude_oil_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
households_useful_demand_cooking_per_person,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_useful_demand_electric_appliances,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_useful_demand_for_cooling,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_useful_demand_hot_water_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_useful_demand_lighting,0.0,0.0,0.0,0.0,0.0,0.0,0.0
households_water_heater_solar_thermal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_coal_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_coal_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_cokes_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_cokes_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_crude_oil_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_crude_oil_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_electricity_share,29.757688230187828,85.37903442940919,44.74384834360587,45.794516454643365,53.80852482766934,40.76059730933479,23.263097921831214
industry_aggregated_other_industry_hydrogen_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_hydrogen_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_network_gas_share_energetic,70.24231176981218,14.620965570590805,55.25615165639414,54.20548354535665,46.19147517233067,59.2394026906652,76.73690207816878
industry_aggregated_other_industry_network_gas_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_useable_heat_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_wood_pellets_share_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aggregated_other_industry_wood_pellets_share_non_energetic,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aluminium_carbothermalreduction_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aluminium_electrolysis_bat_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_aluminium_electrolysis_current_electricity_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_aluminium_production,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_aluminium_smeltoven_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_bio_kerosene_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_biodiesel_in_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_chemicals_fertilizers_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_central_ammonia_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_hydrogen_network_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_local_ammonia_central_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_fertilizers_local_ammonia_local_hydrogen_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_chemicals_fertilizers_steam_methane_reformer_hydrogen_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_chemicals_other_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_burner_network_gas_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_chemicals_other_burner_wood_pellets_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_coal_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_crude_oil_non_energetic_share,100.0,100.0,100.0,100.0,100.0,100.0,100.0
industry_chemicals_other_heater_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_heatpump_water_water_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_hydrogen_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_network_gas_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_steam_recompression_electricity_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_other_wood_pellets_non_energetic_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_refineries_burner_coal_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_refineries_burner_crude_oil_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
industry_chemicals_refineries_burner_hydrogen_share,0.0,0.0,0.0,0.0,0.0,0.0,0.0
