"key","min","max","default","unit","disabled"
"industry_other_oil_in_crude_oil_share",0.0,100.0,98.5922017596056,"%",true
"capacity_of_energy_chp_local_engine_biogas",0.0,29106.239550196067,0.0,"MW",true
"capacity_of_energy_chp_local_wood_pellets_dispatchable",0.0,29106.239550196067,0.0,"MW",true
"capacity_of_energy_chp_local_wood_pellets_must_run",0.0,29106.239550196067,0.0,"MW",true
"capacity_of_energy_power_wood_pellets_dispatchable",0.0,32987.07149022221,0.0,"MW",true
"capacity_of_energy_power_wood_pellets_must_run",0.0,32987.07149022221,0.0,"MW",true
"capacity_of_energy_power_geothermal",0.0,30925.379522083324,0.0,"MW",true
"capacity_of_energy_power_hydro_mountain",0.0,61481.867837143785,0.0,"MW",true
"capacity_of_energy_power_hydro_river",0.0,123393.03549958434,38.0,"MW",true
"capacity_of_energy_power_combined_cycle_hydrogen",0.0,126873.35188547005,17586.0,"MW",true
"capacity_of_energy_power_turbine_hydrogen",0.0,494806.0723533332,3047.0,"MW",true
"capacity_of_buildings_solar_pv_solar_radiation",0.0,333200.00000000006,28052.0,"MW",true
"capacity_of_energy_battery_solar_pv_solar_radiation",0.0,3367100.0,6246.0,"MW",true
"capacity_of_energy_power_solar_csp_solar_radiation",0.0,285355.2897078046,0.0,"MW",true
"capacity_of_energy_power_solar_pv_offshore",0.0,3329723.0769230784,0.0,"MW",true
"capacity_of_energy_power_solar_pv_solar_radiation",0.0,3367100.0,18644.0,"MW",true
"capacity_of_households_solar_pv_solar_radiation",0.0,299200.0,24205.0,"MW",true
"capacity_of_energy_chp_supercritical_waste_mix",0.0,56356.044687167785,894.6490091116173,"MW",true
"capacity_of_energy_power_supercritical_waste_mix",0.0,60342.20394552844,0.0,"MW",true
"capacity_of_energy_battery_wind_turbine_inland",0.0,505065.0,1254.0,"MW",true
"capacity_of_energy_power_hybrid_wind_turbine_offshore",0.0,180360.0,6700.0,"MW",true
"capacity_of_energy_power_wind_turbine_coastal",0.0,6765.0,0.0,"MW",true
"capacity_of_energy_power_wind_turbine_inland",0.0,505065.0,8746.0,"MW",true
"capacity_of_energy_power_wind_turbine_offshore",0.0,180360.0,31887.0,"MW",true
